i;j;j-coordinate;N_k;Xzz
1;1;(3.0, -1.0, 2.0);412;7.616055e-05
1;1;(3.0, 1.0, -2.0);428;7.616055e-05
1;1;(3.0, 1.0, 2.0);391;7.616055e-05
1;1;(3.0, 2.0, -1.0);412;7.616055e-05
1;1;(3.0, 2.0, 1.0);391;7.616055e-05
1;2;(-4.5, -2.5, -1.5);294;-0.00011390550000000001
1;2;(-4.5, -2.5, -0.5);315;-0.00011390550000000001
1;2;(-4.5, -1.5, -2.5);294;-0.00011390550000000001
1;2;(-4.5, -1.5, 0.5);359;-0.00011390550000000001
1;2;(-4.5, -0.5, -2.5);315;-0.00011390550000000001
1;2;(-4.5, -0.5, 0.5);381;-0.00011390550000000001
1;2;(-4.5, 0.5, -1.5);359;-0.00011390550000000001
1;2;(-4.5, 0.5, -0.5);381;-0.00011390550000000001
1;2;(-2.5, -4.5, -1.5);294;-0.00011390550000000001
1;2;(-2.5, -4.5, -0.5);315;-0.00011390550000000001
1;2;(-2.5, -3.5, 1.5);378;5.269425e-06
1;2;(-2.5, -1.5, -4.5);294;-0.00011390550000000001
1;2;(-2.5, -0.5, -4.5);315;-0.00011390550000000001
1;2;(-2.5, 1.5, 1.5);503;5.269425e-06
1;2;(-1.5, -4.5, -2.5);294;-0.00011390550000000001
1;2;(-1.5, -4.5, 0.5);359;-0.00011390550000000001
1;2;(-1.5, -2.5, -4.5);294;-0.00011390550000000001
1;2;(-1.5, 0.5, -4.5);359;-0.00011390550000000001
1;2;(-0.5, -4.5, -2.5);315;-0.00011390550000000001
1;2;(-0.5, -4.5, 0.5);381;-0.00011390550000000001
1;2;(-0.5, -2.5, -4.5);315;-0.00011390550000000001
1;2;(-0.5, 0.5, -4.5);381;-0.00011390550000000001
1;2;(0.5, -4.5, -1.5);359;-0.00011390550000000001
1;2;(0.5, -4.5, -0.5);381;-0.00011390550000000001
1;2;(0.5, -3.5, 1.5);449;5.269425e-06
1;2;(0.5, -1.5, -4.5);359;-0.00011390550000000001
1;2;(0.5, -0.5, -4.5);381;-0.00011390550000000001
1;2;(0.5, 1.5, 1.5);603;5.269425e-06
1;2;(1.5, -3.5, -2.5);378;5.269425e-06
1;2;(1.5, -3.5, 0.5);449;5.269425e-06
1;2;(1.5, -2.5, 1.5);503;5.269425e-06
1;2;(1.5, 0.5, 1.5);603;5.269425e-06
1;2;(1.5, 1.5, -2.5);503;5.269425e-06
1;2;(1.5, 1.5, 0.5);603;5.269425e-06
1;2;(-3.5, -3.5, -2.5);272;5.269425e-06
1;2;(-3.5, -3.5, 0.5);334;5.269425e-06
1;2;(-3.5, -2.5, -3.5);272;5.269425e-06
1;2;(-3.5, -2.5, 1.5);378;5.269425e-06
1;2;(-3.5, 0.5, -3.5);334;5.269425e-06
1;2;(-3.5, 0.5, 1.5);449;5.269425e-06
1;2;(-3.5, 1.5, -2.5);378;5.269425e-06
1;2;(-3.5, 1.5, 0.5);449;5.269425e-06
1;2;(-2.5, -3.5, -3.5);272;5.269425e-06
1;2;(-2.5, -1.5, 2.5);447;-0.00011390550000000001
1;2;(-2.5, -0.5, 2.5);475;-0.00011390550000000001
1;2;(-2.5, 1.5, -3.5);378;5.269425e-06
1;2;(-2.5, 2.5, -1.5);447;-0.00011390550000000001
1;2;(-2.5, 2.5, -0.5);475;-0.00011390550000000001
1;2;(-1.5, -2.5, 2.5);447;-0.00011390550000000001
1;2;(-1.5, 0.5, 2.5);534;-0.00011390550000000001
1;2;(-1.5, 2.5, -2.5);447;-0.00011390550000000001
1;2;(-1.5, 2.5, 0.5);534;-0.00011390550000000001
1;2;(-0.5, -2.5, 2.5);475;-0.00011390550000000001
1;2;(-0.5, 0.5, 2.5);570;-0.00011390550000000001
1;2;(-0.5, 2.5, -2.5);475;-0.00011390550000000001
1;2;(-0.5, 2.5, 0.5);570;-0.00011390550000000001
1;2;(0.5, -3.5, -3.5);334;5.269425e-06
1;2;(0.5, -1.5, 2.5);534;-0.00011390550000000001
1;2;(0.5, -0.5, 2.5);570;-0.00011390550000000001
1;2;(0.5, 1.5, -3.5);449;5.269425e-06
1;2;(0.5, 2.5, -1.5);534;-0.00011390550000000001
1;2;(0.5, 2.5, -0.5);570;-0.00011390550000000001
1;2;(1.5, -2.5, -3.5);378;5.269425e-06
1;2;(1.5, 0.5, -3.5);449;5.269425e-06
1;2;(2.5, -2.5, -1.5);447;-0.00011390550000000001
1;2;(2.5, -2.5, -0.5);475;-0.00011390550000000001
1;2;(2.5, -1.5, -2.5);447;-0.00011390550000000001
1;2;(2.5, -1.5, 0.5);534;-0.00011390550000000001
1;2;(2.5, -0.5, -2.5);475;-0.00011390550000000001
1;2;(2.5, -0.5, 0.5);570;-0.00011390550000000001
1;2;(2.5, 0.5, -1.5);534;-0.00011390550000000001
1;2;(2.5, 0.5, -0.5);570;-0.00011390550000000001
1;1;(-4.0, 0.0, 0.0);452;-0.0001049415
1;1;(0.0, -4.0, 0.0);452;-0.0001049415
1;1;(0.0, 0.0, -4.0);452;-0.0001049415
1;1;(0.0, 0.0, 4.0);387;-0.0001049415
1;1;(0.0, 4.0, 0.0);387;-0.0001049415
1;1;(4.0, 0.0, 0.0);387;-0.0001049415
1;2;(-4.5, -2.5, -2.5);254;-0.00013743375
1;2;(-4.5, -2.5, 0.5);314;-0.00013743375
1;2;(-4.5, 0.5, -2.5);314;-0.00013743375
1;2;(-4.5, 0.5, 0.5);377;-0.00013743375
1;2;(-2.5, -4.5, -2.5);254;-0.00013743375
1;2;(-2.5, -4.5, 0.5);314;-0.00013743375
1;2;(-2.5, -2.5, -4.5);254;-0.00013743375
1;2;(-2.5, 0.5, -4.5);314;-0.00013743375
1;2;(0.5, -4.5, -2.5);314;-0.00013743375
1;2;(0.5, -4.5, 0.5);377;-0.00013743375
1;2;(0.5, -2.5, -4.5);314;-0.00013743375
1;2;(0.5, 0.5, -4.5);377;-0.00013743375
1;2;(-2.5, -2.5, 2.5);394;-0.00013743375
1;2;(-2.5, 0.5, 2.5);467;-0.00013743375
1;2;(-2.5, 2.5, -2.5);394;-0.00013743375
1;2;(-2.5, 2.5, 0.5);467;-0.00013743375
1;2;(0.5, -2.5, 2.5);467;-0.00013743375
1;2;(0.5, 0.5, 2.5);557;-0.00013743375
1;2;(0.5, 2.5, -2.5);467;-0.00013743375
1;2;(0.5, 2.5, 0.5);557;-0.00013743375
1;2;(2.5, -2.5, -2.5);394;-0.00013743375
1;2;(2.5, -2.5, 0.5);467;-0.00013743375
1;2;(2.5, 0.5, -2.5);467;-0.00013743375
1;2;(2.5, 0.5, 0.5);557;-0.00013743375
1;1;(-4.0, -1.0, 0.0);438;0.00016784425
1;1;(-4.0, 0.0, -1.0);438;0.00016784425
1;1;(-4.0, 0.0, 1.0);424;0.00016784425
1;1;(-4.0, 1.0, 0.0);424;0.00016784425
1;1;(-3.0, -2.0, -2.0);447;-7.06565e-05
1;1;(-3.0, -2.0, 2.0);422;-7.06565e-05
1;1;(-3.0, 2.0, -2.0);422;-7.06565e-05
1;1;(-3.0, 2.0, 2.0);393;-7.06565e-05
1;1;(-2.0, -3.0, -2.0);447;-7.06565e-05
1;1;(-2.0, -3.0, 2.0);422;-7.06565e-05
1;1;(-2.0, -2.0, -3.0);447;-7.06565e-05
1;1;(-2.0, -2.0, 3.0);409;-7.06565e-05
1;1;(-2.0, 2.0, -3.0);422;-7.06565e-05
1;1;(-2.0, 2.0, 3.0);378;-7.06565e-05
1;1;(-2.0, 3.0, -2.0);409;-7.06565e-05
1;1;(-2.0, 3.0, 2.0);378;-7.06565e-05
1;1;(-1.0, -4.0, 0.0);438;0.00016784425
1;1;(-1.0, 0.0, -4.0);438;0.00016784425
1;1;(-1.0, 0.0, 4.0);380;0.00016784425
1;1;(-1.0, 4.0, 0.0);380;0.00016784425
1;1;(0.0, -4.0, -1.0);438;0.00016784425
1;1;(0.0, -4.0, 1.0);424;0.00016784425
1;1;(0.0, -1.0, -4.0);438;0.00016784425
1;1;(0.0, -1.0, 4.0);380;0.00016784425
1;1;(0.0, 1.0, -4.0);424;0.00016784425
1;1;(0.0, 1.0, 4.0);362;0.00016784425
1;1;(0.0, 4.0, -1.0);380;0.00016784425
1;1;(0.0, 4.0, 1.0);362;0.00016784425
1;1;(1.0, -4.0, 0.0);424;0.00016784425
1;1;(1.0, 0.0, -4.0);424;0.00016784425
1;1;(1.0, 0.0, 4.0);362;0.00016784425
1;1;(1.0, 4.0, 0.0);362;0.00016784425
1;1;(2.0, -3.0, -2.0);422;-7.06565e-05
1;1;(2.0, -3.0, 2.0);393;-7.06565e-05
1;1;(2.0, -2.0, -3.0);422;-7.06565e-05
1;1;(2.0, -2.0, 3.0);378;-7.06565e-05
1;1;(2.0, 2.0, -3.0);393;-7.06565e-05
1;1;(2.0, 2.0, 3.0);339;-7.06565e-05
1;1;(2.0, 3.0, -2.0);378;-7.06565e-05
1;1;(2.0, 3.0, 2.0);339;-7.06565e-05
1;1;(3.0, -2.0, -2.0);409;-7.06565e-05
1;1;(3.0, -2.0, 2.0);378;-7.06565e-05
1;1;(3.0, 2.0, -2.0);378;-7.06565e-05
1;1;(3.0, 2.0, 2.0);339;-7.06565e-05
1;1;(4.0, -1.0, 0.0);380;0.00016784425
1;1;(4.0, 0.0, -1.0);380;0.00016784425
1;1;(4.0, 0.0, 1.0);362;0.00016784425
1;1;(4.0, 1.0, 0.0);362;0.00016784425
1;1;(-4.0, -1.0, -1.0);430;-3.0455199999999996e-06
1;1;(-4.0, -1.0, 1.0);415;-3.0455199999999996e-06
1;1;(-4.0, 1.0, -1.0);415;-3.0455199999999996e-06
1;1;(-4.0, 1.0, 1.0);403;-3.0455199999999996e-06
1;1;(-3.0, -3.0, 0.0);430;2.8303025e-05
1;1;(-3.0, 0.0, -3.0);430;2.8303025e-05
1;1;(-3.0, 0.0, 3.0);388;2.8303025e-05
1;1;(-3.0, 3.0, 0.0);388;2.8303025e-05
1;1;(-1.0, -4.0, -1.0);430;-3.0455199999999996e-06
1;1;(-1.0, -4.0, 1.0);415;-3.0455199999999996e-06
1;1;(-1.0, -1.0, -4.0);430;-3.0455199999999996e-06
1;1;(-1.0, -1.0, 4.0);375;-3.0455199999999996e-06
1;1;(-1.0, 1.0, -4.0);415;-3.0455199999999996e-06
1;1;(-1.0, 1.0, 4.0);359;-3.0455199999999996e-06
1;1;(-1.0, 4.0, -1.0);375;-3.0455199999999996e-06
1;1;(-1.0, 4.0, 1.0);359;-3.0455199999999996e-06
1;1;(0.0, -3.0, -3.0);430;2.8303025e-05
1;1;(0.0, -3.0, 3.0);388;2.8303025e-05
1;1;(0.0, 3.0, -3.0);388;2.8303025e-05
1;1;(0.0, 3.0, 3.0);339;2.8303025e-05
1;1;(1.0, -4.0, -1.0);415;-3.0455199999999996e-06
1;1;(1.0, -4.0, 1.0);403;-3.0455199999999996e-06
1;1;(1.0, -1.0, -4.0);415;-3.0455199999999996e-06
1;1;(1.0, -1.0, 4.0);359;-3.0455199999999996e-06
1;1;(1.0, 1.0, -4.0);403;-3.0455199999999996e-06
1;1;(1.0, 1.0, 4.0);339;-3.0455199999999996e-06
1;1;(1.0, 4.0, -1.0);359;-3.0455199999999996e-06
1;1;(1.0, 4.0, 1.0);339;-3.0455199999999996e-06
1;1;(3.0, -3.0, 0.0);388;2.8303025e-05
1;1;(3.0, 0.0, -3.0);388;2.8303025e-05
1;1;(3.0, 0.0, 3.0);339;2.8303025e-05
1;1;(3.0, 3.0, 0.0);339;2.8303025e-05
1;1;(4.0, -1.0, -1.0);375;-3.0455199999999996e-06
1;1;(4.0, -1.0, 1.0);359;-3.0455199999999996e-06
1;1;(4.0, 1.0, -1.0);359;-3.0455199999999996e-06
1;1;(4.0, 1.0, 1.0);339;-3.0455199999999996e-06
1;2;(-4.5, -3.5, -1.5);238;-1.102125e-05
1;2;(-4.5, -3.5, -0.5);252;-1.102125e-05
1;2;(-4.5, -1.5, -3.5);238;-1.102125e-05
1;2;(-4.5, -1.5, 1.5);327;-1.102125e-05
1;2;(-4.5, -0.5, -3.5);252;-1.102125e-05
1;2;(-4.5, -0.5, 1.5);346;-1.102125e-05
1;2;(-4.5, 1.5, -1.5);327;-1.102125e-05
1;2;(-4.5, 1.5, -0.5);346;-1.102125e-05
1;2;(-3.5, -4.5, -1.5);238;-1.102125e-05
1;2;(-3.5, -4.5, -0.5);252;-1.102125e-05
1;2;(-3.5, -3.5, 1.5);309;-4.8525e-05
1;2;(-3.5, -1.5, -4.5);238;-1.102125e-05
1;2;(-3.5, -0.5, -4.5);252;-1.102125e-05
1;2;(-3.5, 1.5, 1.5);410;-4.8525e-05
1;2;(-1.5, -4.5, -3.5);238;-1.102125e-05
1;2;(-1.5, -4.5, 1.5);327;-1.102125e-05
1;2;(-1.5, -3.5, -4.5);238;-1.102125e-05
1;2;(-1.5, 1.5, -4.5);327;-1.102125e-05
1;2;(-1.5, 2.5, 1.5);485;-1.102125e-05
1;2;(-0.5, -4.5, -3.5);252;-1.102125e-05
1;2;(-0.5, -4.5, 1.5);346;-1.102125e-05
1;2;(-0.5, -3.5, -4.5);252;-1.102125e-05
1;2;(-0.5, 1.5, -4.5);346;-1.102125e-05
1;2;(-0.5, 2.5, 1.5);511;-1.102125e-05
1;2;(1.5, -4.5, -1.5);327;-1.102125e-05
1;2;(1.5, -4.5, -0.5);346;-1.102125e-05
1;2;(1.5, -3.5, -3.5);309;-4.8525e-05
1;2;(1.5, -3.5, 1.5);410;-4.8525e-05
1;2;(1.5, -1.5, -4.5);327;-1.102125e-05
1;2;(1.5, -1.5, 2.5);485;-1.102125e-05
1;2;(1.5, -0.5, -4.5);346;-1.102125e-05
1;2;(1.5, -0.5, 2.5);511;-1.102125e-05
1;2;(1.5, 1.5, -3.5);410;-4.8525e-05
1;2;(1.5, 1.5, 1.5);540;-4.8525e-05
1;2;(1.5, 2.5, -1.5);485;-1.102125e-05
1;2;(1.5, 2.5, -0.5);511;-1.102125e-05
1;2;(2.5, 1.5, -1.5);485;-1.102125e-05
1;2;(2.5, 1.5, -0.5);511;-1.102125e-05
1;2;(-3.5, -3.5, -3.5);214;-4.8525e-05
1;2;(-3.5, -1.5, 2.5);367;-1.102125e-05
1;2;(-3.5, -0.5, 2.5);387;-1.102125e-05
1;2;(-3.5, 1.5, -3.5);309;-4.8525e-05
1;2;(-3.5, 2.5, -1.5);367;-1.102125e-05
1;2;(-3.5, 2.5, -0.5);387;-1.102125e-05
1;2;(-1.5, -3.5, 2.5);367;-1.102125e-05
1;2;(-1.5, 1.5, 2.5);485;-1.102125e-05
1;2;(-1.5, 2.5, -3.5);367;-1.102125e-05
1;2;(-0.5, -3.5, 2.5);387;-1.102125e-05
1;2;(-0.5, 1.5, 2.5);511;-1.102125e-05
1;2;(-0.5, 2.5, -3.5);387;-1.102125e-05
1;2;(2.5, -3.5, -1.5);367;-1.102125e-05
1;2;(2.5, -3.5, -0.5);387;-1.102125e-05
1;2;(2.5, -1.5, -3.5);367;-1.102125e-05
1;2;(2.5, -1.5, 1.5);485;-1.102125e-05
1;2;(2.5, -0.5, -3.5);387;-1.102125e-05
1;2;(2.5, -0.5, 1.5);511;-1.102125e-05
1;1;(-3.0, -3.0, -1.0);412;6.6334475e-05
1;1;(-3.0, -3.0, 1.0);404;6.6334475e-05
1;1;(-3.0, -1.0, -3.0);412;6.6334475e-05
1;1;(-3.0, -1.0, 3.0);374;6.6334475e-05
1;1;(-3.0, 1.0, -3.0);404;6.6334475e-05
1;1;(-3.0, 1.0, 3.0);363;6.6334475e-05
1;1;(-3.0, 3.0, -1.0);374;6.6334475e-05
1;1;(-3.0, 3.0, 1.0);363;6.6334475e-05
1;1;(-1.0, -3.0, -3.0);412;6.6334475e-05
1;1;(-1.0, -3.0, 3.0);374;6.6334475e-05
1;1;(-1.0, 3.0, -3.0);374;6.6334475e-05
1;1;(-1.0, 3.0, 3.0);331;6.6334475e-05
1;1;(1.0, -3.0, -3.0);404;6.6334475e-05
1;1;(1.0, -3.0, 3.0);363;6.6334475e-05
1;1;(1.0, 3.0, -3.0);363;6.6334475e-05
1;1;(1.0, 3.0, 3.0);315;6.6334475e-05
1;1;(3.0, -3.0, -1.0);374;6.6334475e-05
1;1;(3.0, -3.0, 1.0);363;6.6334475e-05
1;1;(3.0, -1.0, -3.0);374;6.6334475e-05
1;1;(3.0, -1.0, 3.0);331;6.6334475e-05
1;1;(3.0, 1.0, -3.0);363;6.6334475e-05
1;1;(3.0, 1.0, 3.0);315;6.6334475e-05
1;1;(3.0, 3.0, -1.0);331;6.6334475e-05
1;1;(3.0, 3.0, 1.0);315;6.6334475e-05
1;1;(-4.0, -2.0, 0.0);398;-5.77812e-05
1;1;(-4.0, 0.0, -2.0);398;-5.77812e-05
1;1;(-4.0, 0.0, 2.0);373;-5.77812e-05
1;1;(-4.0, 2.0, 0.0);373;-5.77812e-05
1;1;(-2.0, -4.0, 0.0);398;-5.77812e-05
1;1;(-2.0, 0.0, -4.0);398;-5.77812e-05
1;1;(-2.0, 0.0, 4.0);346;-5.77812e-05
1;1;(-2.0, 4.0, 0.0);346;-5.77812e-05
1;1;(0.0, -4.0, -2.0);398;-5.77812e-05
1;1;(0.0, -4.0, 2.0);373;-5.77812e-05
1;1;(0.0, -2.0, -4.0);398;-5.77812e-05
1;1;(0.0, -2.0, 4.0);346;-5.77812e-05
1;1;(0.0, 2.0, -4.0);373;-5.77812e-05
1;1;(0.0, 2.0, 4.0);317;-5.77812e-05
1;1;(0.0, 4.0, -2.0);346;-5.77812e-05
1;1;(0.0, 4.0, 2.0);317;-5.77812e-05
1;1;(2.0, -4.0, 0.0);373;-5.77812e-05
1;1;(2.0, 0.0, -4.0);373;-5.77812e-05
1;1;(2.0, 0.0, 4.0);317;-5.77812e-05
1;1;(2.0, 4.0, 0.0);317;-5.77812e-05
1;1;(4.0, -2.0, 0.0);346;-5.77812e-05
1;1;(4.0, 0.0, -2.0);346;-5.77812e-05
1;1;(4.0, 0.0, 2.0);317;-5.77812e-05
1;1;(4.0, 2.0, 0.0);317;-5.77812e-05
1;2;(-5.5, -1.5, -1.5);236;8.034675000000001e-06
1;2;(-5.5, -1.5, -0.5);254;8.034675000000001e-06
1;2;(-5.5, -0.5, -1.5);254;8.034675000000001e-06
1;2;(-5.5, -0.5, -0.5);269;8.034675000000001e-06
1;2;(-1.5, -5.5, -1.5);236;8.034675000000001e-06
1;2;(-1.5, -5.5, -0.5);254;8.034675000000001e-06
1;2;(-1.5, -1.5, -5.5);236;8.034675000000001e-06
1;2;(-1.5, -0.5, -5.5);254;8.034675000000001e-06
1;2;(-0.5, -5.5, -1.5);254;8.034675000000001e-06
1;2;(-0.5, -5.5, -0.5);269;8.034675000000001e-06
1;2;(-0.5, -1.5, -5.5);254;8.034675000000001e-06
1;2;(-0.5, -0.5, -5.5);269;8.034675000000001e-06
1;2;(-4.5, -3.5, -2.5);202;2.6420149999999998e-05
1;2;(-4.5, -3.5, 0.5);250;2.6420149999999998e-05
1;2;(-4.5, -2.5, -3.5);202;2.6420149999999998e-05
1;2;(-4.5, -2.5, 1.5);288;2.6420149999999998e-05
1;2;(-4.5, 0.5, -3.5);250;2.6420149999999998e-05
1;2;(-4.5, 0.5, 1.5);342;2.6420149999999998e-05
1;2;(-4.5, 1.5, -2.5);288;2.6420149999999998e-05
1;2;(-4.5, 1.5, 0.5);342;2.6420149999999998e-05
1;2;(-3.5, -4.5, -2.5);202;2.6420149999999998e-05
1;2;(-3.5, -4.5, 0.5);250;2.6420149999999998e-05
1;2;(-3.5, -2.5, -4.5);202;2.6420149999999998e-05
1;2;(-3.5, -2.5, 2.5);323;2.6420149999999998e-05
1;2;(-3.5, 0.5, -4.5);250;2.6420149999999998e-05
1;2;(-3.5, 0.5, 2.5);382;2.6420149999999998e-05
1;2;(-2.5, -4.5, -3.5);202;2.6420149999999998e-05
1;2;(-2.5, -4.5, 1.5);288;2.6420149999999998e-05
1;2;(-2.5, -3.5, -4.5);202;2.6420149999999998e-05
1;2;(-2.5, -3.5, 2.5);323;2.6420149999999998e-05
1;2;(-2.5, 1.5, -4.5);288;2.6420149999999998e-05
1;2;(-2.5, 1.5, 2.5);424;2.6420149999999998e-05
1;2;(-2.5, 2.5, -3.5);323;2.6420149999999998e-05
1;2;(-2.5, 2.5, 1.5);424;2.6420149999999998e-05
1;2;(-1.5, -1.5, 3.5);406;8.034675000000001e-06
1;2;(-1.5, -0.5, 3.5);427;8.034675000000001e-06
1;2;(-1.5, 3.5, -1.5);406;8.034675000000001e-06
1;2;(-1.5, 3.5, -0.5);427;8.034675000000001e-06
1;2;(-0.5, -1.5, 3.5);427;8.034675000000001e-06
1;2;(-0.5, -0.5, 3.5);451;8.034675000000001e-06
1;2;(-0.5, 3.5, -1.5);427;8.034675000000001e-06
1;2;(-0.5, 3.5, -0.5);451;8.034675000000001e-06
1;2;(0.5, -4.5, -3.5);250;2.6420149999999998e-05
1;2;(0.5, -4.5, 1.5);342;2.6420149999999998e-05
1;2;(0.5, -3.5, -4.5);250;2.6420149999999998e-05
1;2;(0.5, -3.5, 2.5);382;2.6420149999999998e-05
1;2;(0.5, 1.5, -4.5);342;2.6420149999999998e-05
1;2;(0.5, 1.5, 2.5);498;2.6420149999999998e-05
1;2;(0.5, 2.5, -3.5);382;2.6420149999999998e-05
1;2;(0.5, 2.5, 1.5);498;2.6420149999999998e-05
1;2;(1.5, -4.5, -2.5);288;2.6420149999999998e-05
1;2;(1.5, -4.5, 0.5);342;2.6420149999999998e-05
1;2;(1.5, -2.5, -4.5);288;2.6420149999999998e-05
1;2;(1.5, -2.5, 2.5);424;2.6420149999999998e-05
1;2;(1.5, 0.5, -4.5);342;2.6420149999999998e-05
1;2;(1.5, 0.5, 2.5);498;2.6420149999999998e-05
1;2;(1.5, 2.5, -2.5);424;2.6420149999999998e-05
1;2;(1.5, 2.5, 0.5);498;2.6420149999999998e-05
1;2;(2.5, -2.5, -3.5);323;2.6420149999999998e-05
1;2;(2.5, -2.5, 1.5);424;2.6420149999999998e-05
1;2;(2.5, 0.5, -3.5);382;2.6420149999999998e-05
1;2;(2.5, 0.5, 1.5);498;2.6420149999999998e-05
1;2;(2.5, 1.5, -2.5);424;2.6420149999999998e-05
1;2;(2.5, 1.5, 0.5);498;2.6420149999999998e-05
1;2;(3.5, -1.5, -1.5);406;8.034675000000001e-06
1;2;(3.5, -1.5, -0.5);427;8.034675000000001e-06
1;2;(3.5, -0.5, -1.5);427;8.034675000000001e-06
1;2;(3.5, -0.5, -0.5);451;8.034675000000001e-06
1;2;(-3.5, 2.5, -2.5);323;2.6420149999999998e-05
1;2;(-3.5, 2.5, 0.5);382;2.6420149999999998e-05
1;2;(2.5, -3.5, -2.5);323;2.6420149999999998e-05
1;2;(2.5, -3.5, 0.5);382;2.6420149999999998e-05
1;1;(-4.0, -1.0, -2.0);386;2.7462649999999997e-05
1;1;(-4.0, -1.0, 2.0);366;2.7462649999999997e-05
1;1;(-4.0, 1.0, -2.0);376;2.7462649999999997e-05
1;1;(-4.0, 1.0, 2.0);353;2.7462649999999997e-05
1;1;(-2.0, -1.0, -4.0);386;2.7462649999999997e-05
1;1;(-2.0, -1.0, 4.0);340;2.7462649999999997e-05
1;1;(-2.0, 1.0, -4.0);376;2.7462649999999997e-05
1;1;(-2.0, 1.0, 4.0);326;2.7462649999999997e-05
1;1;(-1.0, -4.0, -2.0);386;2.7462649999999997e-05
1;1;(-1.0, -4.0, 2.0);366;2.7462649999999997e-05
1;1;(-1.0, -2.0, -4.0);386;2.7462649999999997e-05
1;1;(-1.0, -2.0, 4.0);340;2.7462649999999997e-05
1;1;(-1.0, 2.0, -4.0);366;2.7462649999999997e-05
1;1;(-1.0, 2.0, 4.0);314;2.7462649999999997e-05
1;1;(-1.0, 4.0, -2.0);340;2.7462649999999997e-05
1;1;(-1.0, 4.0, 2.0);314;2.7462649999999997e-05
1;1;(1.0, -4.0, -2.0);376;2.7462649999999997e-05
1;1;(1.0, -4.0, 2.0);353;2.7462649999999997e-05
1;1;(1.0, -2.0, -4.0);376;2.7462649999999997e-05
1;1;(1.0, -2.0, 4.0);326;2.7462649999999997e-05
1;1;(1.0, 2.0, -4.0);353;2.7462649999999997e-05
1;1;(1.0, 2.0, 4.0);295;2.7462649999999997e-05
1;1;(1.0, 4.0, -2.0);326;2.7462649999999997e-05
1;1;(1.0, 4.0, 2.0);295;2.7462649999999997e-05
1;1;(2.0, -1.0, -4.0);366;2.7462649999999997e-05
1;1;(2.0, -1.0, 4.0);314;2.7462649999999997e-05
1;1;(2.0, 1.0, -4.0);353;2.7462649999999997e-05
1;1;(2.0, 1.0, 4.0);295;2.7462649999999997e-05
1;1;(4.0, -1.0, -2.0);340;2.7462649999999997e-05
1;1;(4.0, -1.0, 2.0);314;2.7462649999999997e-05
1;1;(4.0, 1.0, -2.0);326;2.7462649999999997e-05
1;1;(4.0, 1.0, 2.0);295;2.7462649999999997e-05
1;1;(-4.0, -2.0, -1.0);386;2.7462649999999997e-05
1;1;(-4.0, -2.0, 1.0);376;2.7462649999999997e-05
1;1;(-4.0, 2.0, -1.0);366;2.7462649999999997e-05
1;1;(-4.0, 2.0, 1.0);353;2.7462649999999997e-05
1;1;(-2.0, -4.0, -1.0);386;2.7462649999999997e-05
1;1;(-2.0, -4.0, 1.0);376;2.7462649999999997e-05
1;1;(-2.0, 4.0, -1.0);340;2.7462649999999997e-05
1;1;(-2.0, 4.0, 1.0);326;2.7462649999999997e-05
1;1;(2.0, -4.0, -1.0);366;2.7462649999999997e-05
1;1;(2.0, -4.0, 1.0);353;2.7462649999999997e-05
1;1;(2.0, 4.0, -1.0);314;2.7462649999999997e-05
1;1;(2.0, 4.0, 1.0);295;2.7462649999999997e-05
1;1;(4.0, -2.0, -1.0);340;2.7462649999999997e-05
1;1;(4.0, -2.0, 1.0);326;2.7462649999999997e-05
1;1;(4.0, 2.0, -1.0);314;2.7462649999999997e-05
1;1;(4.0, 2.0, 1.0);295;2.7462649999999997e-05
1;1;(-3.0, -2.0, -3.0);371;5.749724999999999e-06
1;1;(-3.0, -2.0, 3.0);343;5.749724999999999e-06
1;1;(-3.0, 2.0, -3.0);355;5.749724999999999e-06
1;1;(-3.0, 2.0, 3.0);319;5.749724999999999e-06
1;1;(-2.0, -3.0, -3.0);371;5.749724999999999e-06
1;1;(-2.0, -3.0, 3.0);343;5.749724999999999e-06
1;1;(-2.0, 3.0, -3.0);343;5.749724999999999e-06
1;1;(-2.0, 3.0, 3.0);304;5.749724999999999e-06
1;1;(2.0, -3.0, -3.0);355;5.749724999999999e-06
1;1;(2.0, -3.0, 3.0);319;5.749724999999999e-06
1;1;(2.0, 3.0, -3.0);319;5.749724999999999e-06
1;1;(2.0, 3.0, 3.0);271;5.749724999999999e-06
1;1;(3.0, -2.0, -3.0);343;5.749724999999999e-06
1;1;(3.0, -2.0, 3.0);304;5.749724999999999e-06
1;1;(3.0, 2.0, -3.0);319;5.749724999999999e-06
1;1;(3.0, 2.0, 3.0);271;5.749724999999999e-06
1;1;(-3.0, -3.0, -2.0);371;5.749724999999999e-06
1;1;(-3.0, -3.0, 2.0);355;5.749724999999999e-06
1;1;(-3.0, 3.0, -2.0);343;5.749724999999999e-06
1;1;(-3.0, 3.0, 2.0);319;5.749724999999999e-06
1;1;(3.0, -3.0, -2.0);343;5.749724999999999e-06
1;1;(3.0, -3.0, 2.0);319;5.749724999999999e-06
1;1;(3.0, 3.0, -2.0);304;5.749724999999999e-06
1;1;(3.0, 3.0, 2.0);271;5.749724999999999e-06
1;2;(-5.5, -2.5, -1.5);202;2.9914374999999998e-05
1;2;(-5.5, -2.5, -0.5);223;2.9914374999999998e-05
1;2;(-5.5, -1.5, -2.5);202;2.9914374999999998e-05
