j-coordinate,Xzz
"(1.0, 4.0, 1.0)",-2.8497380979028296e-06
"(1.0, 4.0, 2.0)",2.7831066460208442e-05
"(1.0, 4.0, 3.0)",-1.1440370622715703e-05
"(1.0, 4.0, 4.0)",0.00010836475620868449
"(1.0, 5.0, -1.0)",3.036899542202421e-05
"(1.0, 5.0, 0.0)",5.782156626695659e-06
"(1.0, 5.0, 1.0)",5.774515106752377e-06
"(1.0, 5.0, 2.0)",3.088845863698265e-05
"(2.0, -4.0, -3.0)",-8.643792953707162e-05
"(2.0, -4.0, -2.0)",-8.806051770365796e-05
"(2.0, -4.0, -1.0)",3.5837854854461162e-06
"(2.0, -4.0, 0.0)",2.8347717100456908e-05
"(2.0, -4.0, 1.0)",2.8991072561396854e-05
"(2.0, -4.0, 2.0)",3.829325535863787e-06
"(2.0, -3.0, -4.0)",-8.643792953707162e-05
"(2.0, -3.0, -3.0)",5.077833258964572e-06
"(2.0, -3.0, -2.0)",2.462460636855184e-05
"(2.0, -3.0, -1.0)",-0.000200677024308198
"(2.0, -3.0, 0.0)",-0.00013858105854224525
"(2.0, -3.0, 1.0)",-0.00014350610236862216
"(2.0, -3.0, 2.0)",-9.133046182865303e-05
"(2.0, -3.0, 3.0)",4.749865520466837e-06
"(2.0, -2.0, -4.0)",-8.806051770365796e-05
"(2.0, -2.0, -3.0)",2.462460636855184e-05
"(2.0, -2.0, -2.0)",-7.12716991581256e-06
"(2.0, -2.0, -1.0)",-9.112566730728546e-05
"(2.0, -2.0, 0.0)",9.944296636209146e-05
"(2.0, -2.0, 1.0)",-4.3650711616546726e-05
"(2.0, -2.0, 2.0)",-2.541317579044329e-05
"(2.0, -2.0, 3.0)",-9.029763947976204e-05
"(2.0, -2.0, 4.0)",-9.444364130427745e-05
"(2.0, -1.0, -4.0)",3.583745912626465e-06
"(2.0, -1.0, -3.0)",-0.00020067499447646293
"(2.0, -1.0, -2.0)",-9.1110864852215e-05
"(2.0, -1.0, -1.0)",0.00018195340534818432
"(2.0, -1.0, 0.0)",0.00024302504889688802
"(2.0, -1.0, 1.0)",0.0007028514961492628
"(2.0, -1.0, 2.0)",-4.4259330596170784e-05
"(2.0, -1.0, 3.0)",7.54995739619984e-05
"(2.0, -1.0, 4.0)",2.738860006603626e-05
"(2.0, -1.0, 5.0)",3.878929336663525e-06
"(2.0, 0.0, -4.0)",2.844034926268343e-05
"(2.0, 0.0, -3.0)",-0.00013878685142390123
"(2.0, 0.0, -2.0)",9.960042060546641e-05
"(2.0, 0.0, -1.0)",0.00024342943477994276
"(2.0, 0.0, 0.0)",0.0012851707718432282
"(2.0, 0.0, 1.0)",0.00023498195541433417
"(2.0, 0.0, 2.0)",4.1995923133730367e-05
"(2.0, 0.0, 3.0)",-2.8134953392743074e-05
"(2.0, 0.0, 4.0)",-5.7352805003453595e-05
"(2.0, 0.0, 5.0)",3.069694773588055e-05
"(2.0, 1.0, -4.0)",2.9084420568367765e-05
"(2.0, 1.0, -3.0)",-0.00014397262919102407
"(2.0, 1.0, -2.0)",-4.3723847667553386e-05
"(2.0, 1.0, -1.0)",0.0007040811380235365
"(2.0, 1.0, 0.0)",0.0002353574691732416
"(2.0, 1.0, 1.0)",0.0007088314536797871
"(2.0, 1.0, 2.0)",-4.512167303613833e-05
"(2.0, 1.0, 3.0)",7.595890033420544e-05
"(2.0, 1.0, 4.0)",2.7832127129785842e-05
"(2.0, 1.0, 5.0)",3.0889506252174644e-05
"(2.0, 2.0, -4.0)",3.842099827991682e-06
"(2.0, 2.0, -3.0)",-9.165413257045308e-05
"(2.0, 2.0, -2.0)",-2.5498831967802904e-05
"(2.0, 2.0, -1.0)",-4.443296360231011e-05
"(2.0, 2.0, 0.0)",4.214243316679625e-05
"(2.0, 2.0, 1.0)",-4.5298380895849426e-05
"(2.0, 2.0, 2.0)",-2.6641558812576322e-05
"(2.0, 2.0, 3.0)",-0.00010009277027221059
"(2.0, 2.0, 4.0)",-0.00010227395156237568
"(2.0, 2.0, 5.0)",3.934389579669276e-06
"(2.0, 3.0, -3.0)",4.7666245572545565e-06
"(2.0, 3.0, -2.0)",-9.06143356898129e-05
"(2.0, 3.0, -1.0)",7.577059701030255e-05
"(2.0, 3.0, 0.0)",-2.826657714617851e-05
"(2.0, 3.0, 1.0)",7.609323831897136e-05
"(2.0, 3.0, 2.0)",-0.00010009277027221059
"(2.0, 3.0, 3.0)",5.21397744105466e-06
"(2.0, 3.0, 4.0)",2.780149156020807e-05
"(2.0, 4.0, -2.0)",-9.469834539440598e-05
"(2.0, 4.0, -1.0)",2.7465727128539978e-05
"(2.0, 4.0, 0.0)",-5.743419589077428e-05
"(2.0, 4.0, 1.0)",2.787021424733131e-05
"(2.0, 4.0, 2.0)",-0.00010227395156237568
"(2.0, 4.0, 3.0)",2.7801491560208072e-05
"(2.0, 5.0, -1.0)",3.880633404389463e-06
"(2.0, 5.0, 0.0)",3.07094911606197e-05
"(2.0, 5.0, 1.0)",3.0902214118972766e-05
"(2.0, 5.0, 2.0)",3.934254951462152e-06
"(3.0, -4.0, -1.0)",2.5493087881841237e-05
"(3.0, -4.0, 0.0)",-2.8988119226871253e-06
"(3.0, -3.0, -3.0)",-8.730766457315194e-05
"(3.0, -3.0, -2.0)",-8.331554366143435e-05
"(3.0, -3.0, -1.0)",2.5461854036014826e-05
"(3.0, -3.0, 0.0)",-1.1116491576105108e-05
"(3.0, -3.0, 1.0)",6.964627070155541e-05
"(3.0, -3.0, 2.0)",4.749865520466837e-06
"(3.0, -3.0, 3.0)",-8.922776111109992e-05
"(3.0, -2.0, -3.0)",-8.331554366143435e-05
"(3.0, -2.0, -2.0)",-4.669197204252333e-05
"(3.0, -2.0, -1.0)",-7.428102849700609e-06
"(3.0, -2.0, 0.0)",-2.2606256282376106e-05
"(3.0, -2.0, 1.0)",7.200664399673813e-05
"(3.0, -2.0, 2.0)",-9.029763947976204e-05
"(3.0, -2.0, 3.0)",5.054654416920508e-06
"(3.0, -2.0, 4.0)",-9.008293671982052e-05
"(3.0, -1.0, -4.0)",2.549307831506996e-05
"(3.0, -1.0, -3.0)",2.5461854036014826e-05
"(3.0, -1.0, -2.0)",-7.427091695483067e-06
"(3.0, -1.0, -1.0)",1.5249455712962611e-05
"(3.0, -1.0, 0.0)",3.4201386603770454e-05
"(3.0, -1.0, 1.0)",1.4942003401541442e-05
"(3.0, -1.0, 2.0)",7.54995739619984e-05
"(3.0, -1.0, 3.0)",8.070611496300168e-05
"(3.0, -1.0, 4.0)",2.6997398280485892e-05
"(3.0, 0.0, -4.0)",-2.9012408084230977e-06
"(3.0, 0.0, -3.0)",-1.1134197242104511e-05
"(3.0, 0.0, -2.0)",-2.2591940259244353e-05
"(3.0, 0.0, -1.0)",3.4201386603770454e-05
"(3.0, 0.0, 0.0)",-5.851469303234045e-05
"(3.0, 0.0, 1.0)",3.518261706393947e-05
"(3.0, 0.0, 2.0)",-2.8094717073672893e-05
"(3.0, 0.0, 3.0)",3.226587886195598e-05
"(3.0, 0.0, 4.0)",-1.1599749411003904e-05
"(3.0, 1.0, -3.0)",6.986699469552183e-05
"(3.0, 1.0, -2.0)",7.212568925982485e-05
"(3.0, 1.0, -1.0)",1.4969451927524796e-05
"(3.0, 1.0, 0.0)",3.518261706393947e-05
"(3.0, 1.0, 1.0)",1.4982513353453191e-05
"(3.0, 1.0, 2.0)",7.595890033420544e-05
"(3.0, 1.0, 3.0)",7.793193845091196e-05
"(3.0, 1.0, 4.0)",-1.1440370622715703e-05
"(3.0, 2.0, -3.0)",4.7666245572545565e-06
"(3.0, 2.0, -2.0)",-9.06143356898129e-05
"(3.0, 2.0, -1.0)",7.577059701030255e-05
"(3.0, 2.0, 0.0)",-2.8266577146178536e-05
"(3.0, 2.0, 1.0)",7.609323831897136e-05
"(3.0, 2.0, 2.0)",-0.00010009277027221062
"(3.0, 2.0, 3.0)",5.213977441054658e-06
"(3.0, 2.0, 4.0)",2.7801491560208072e-05
"(3.0, 3.0, -3.0)",-8.93027112373553e-05
"(3.0, 3.0, -2.0)",5.068590998495346e-06
"(3.0, 3.0, -1.0)",8.100280286242939e-05
"(3.0, 3.0, 0.0)",3.239132963701355e-05
"(3.0, 3.0, 1.0)",7.793193845091196e-05
"(3.0, 3.0, 2.0)",5.213977441054658e-06
"(3.0, 3.0, 3.0)",-5.164214873464231e-05
"(3.0, 3.0, 4.0)",-9.066389928277724e-05
"(3.0, 4.0, -2.0)",-9.015926759940965e-05
"(3.0, 4.0, -1.0)",2.7021176108372054e-05
"(3.0, 4.0, 0.0)",-1.1610280874195324e-05
"(3.0, 4.0, 1.0)",-1.14454893441971e-05
"(3.0, 4.0, 2.0)",2.7801491560208072e-05
"(3.0, 4.0, 3.0)",-9.066389928277724e-05
"(4.0, -3.0, 0.0)",-2.6784713804228984e-06
"(4.0, -3.0, 1.0)",0.00010547060515344098
"(4.0, -2.0, -2.0)",-8.569778660139322e-05
"(4.0, -2.0, -1.0)",2.583423006196203e-05
"(4.0, -2.0, 0.0)",-5.52677346411315e-05
"(4.0, -2.0, 1.0)",2.7186077390149292e-05
"(4.0, -2.0, 2.0)",-9.444364130427745e-05
"(4.0, -2.0, 3.0)",-9.008293671982052e-05
"(4.0, -1.0, -2.0)",2.58292080913489e-05
"(4.0, -1.0, -1.0)",-2.5432396549817062e-06
"(4.0, -1.0, 0.0)",0.00017194316308978834
"(4.0, -1.0, 1.0)",-2.5786565131899697e-06
"(4.0, -1.0, 2.0)",2.7391837941711002e-05
"(4.0, -1.0, 3.0)",2.6997398280485892e-05
"(4.0, 0.0, -3.0)",0.000104272031076425
"(4.0, 0.0, -2.0)",-5.52677346411315e-05
"(4.0, 0.0, -1.0)",0.00017194316308978834
"(4.0, 0.0, 0.0)",-0.00010991047132478707
"(4.0, 0.0, 1.0)",0.0001706572412277453
"(4.0, 0.0, 2.0)",-5.743419589077428e-05
"(4.0, 0.0, 3.0)",-2.8527673740266257e-06
"(4.0, 0.0, 4.0)",0.00010915595260099618
"(4.0, 1.0, -3.0)",0.00010551270899173838
"(4.0, 1.0, -2.0)",2.718881082023786e-05
"(4.0, 1.0, -1.0)",-2.5786565131899705e-06
"(4.0, 1.0, 0.0)",0.0001706572412277453
"(4.0, 1.0, 1.0)",-2.8497380979028287e-06
"(4.0, 1.0, 2.0)",2.7831066460208442e-05
"(4.0, 1.0, 3.0)",-1.1440370622715703e-05
"(4.0, 1.0, 4.0)",0.00010836475620868449
"(4.0, 2.0, -2.0)",-9.469834539440598e-05
"(4.0, 2.0, -1.0)",2.7465727128539978e-05
"(4.0, 2.0, 0.0)",-5.743419589077428e-05
"(4.0, 2.0, 1.0)",2.787021424733131e-05
"(4.0, 2.0, 2.0)",-0.00010227395156237568
"(4.0, 2.0, 3.0)",2.7801491560208072e-05
"(4.0, 3.0, -2.0)",-9.015926759940965e-05
"(4.0, 3.0, -1.0)",2.7021176108372057e-05
"(4.0, 3.0, 0.0)",-1.1610280874195324e-05
"(4.0, 3.0, 1.0)",-1.14454893441971e-05
"(4.0, 3.0, 2.0)",2.7801491560208072e-05
"(4.0, 3.0, 3.0)",-9.066389928277724e-05
"(4.0, 4.0, 0.0)",0.00010925764969964928
"(4.0, 4.0, 1.0)",0.00010836841701469428
"(5.0, -1.0, -1.0)",3.851973868872564e-06
"(5.0, -1.0, 0.0)",3.020183043300708e-05
"(5.0, -1.0, 1.0)",3.036899542202421e-05
"(5.0, -1.0, 2.0)",3.878927276578587e-06
"(5.0, 0.0, -1.0)",3.020183043300708e-05
"(5.0, 0.0, 0.0)",-4.007488458445516e-05
"(5.0, 0.0, 1.0)",5.782156626695659e-06
"(5.0, 0.0, 2.0)",3.0695903951973025e-05
"(5.0, 1.0, -1.0)",3.036899542202421e-05
"(5.0, 1.0, 0.0)",5.782156626695659e-06
"(5.0, 1.0, 1.0)",5.774515106752378e-06
"(5.0, 1.0, 2.0)",3.088845863698265e-05
"(5.0, 2.0, -1.0)",3.880633404389463e-06
"(5.0, 2.0, 0.0)",3.07094911606197e-05
"(5.0, 2.0, 1.0)",3.0902214118972766e-05
"(5.0, 2.0, 2.0)",3.934254951462152e-06
