i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    2    0    0    2   -0.000504    0.150075E-04    0.150992E-04
1    2    0    2   -1   -0.000504    0.150075E-04    0.150992E-04
1    2    0    2    0   -0.000504    0.150075E-04    0.150992E-04
1    2    1   -2   -2   -0.006276    0.359609E-03    0.359702E-03
1    2    1   -2    1   -0.006276    0.359609E-03    0.359702E-03
1    2    1    1   -2   -0.006276    0.359609E-03    0.359702E-03
1    2    1    1    1   -0.006276    0.359609E-03    0.359702E-03
1    2    2   -1   -1   -0.000504    0.150075E-04    0.150992E-04
1    2    2   -1    0   -0.000504    0.150075E-04    0.150992E-04
1    2    2    0   -1   -0.000504    0.150075E-04    0.150992E-04
1    2    2    0    0   -0.000504    0.150075E-04    0.150992E-04
1    2   -3   -1   -1   -0.000504    0.150075E-04    0.150992E-04
1    2   -3   -1    0   -0.000504    0.150075E-04    0.150992E-04
1    2   -3    0   -1   -0.000504    0.150075E-04    0.150992E-04
1    2   -3    0    0   -0.000504    0.150075E-04    0.150992E-04
1    2   -1   -3   -1   -0.000504    0.150075E-04    0.150992E-04
1    2   -1   -3    0   -0.000504    0.150075E-04    0.150992E-04
1    2   -1   -1   -3   -0.000504    0.150075E-04    0.150992E-04
1    2   -1    0   -3   -0.000504    0.150075E-04    0.150992E-04
1    2    0   -3   -1   -0.000504    0.150075E-04    0.150992E-04
1    2    0   -3    0   -0.000504    0.150075E-04    0.150992E-04
1    2    0   -1   -3   -0.000504    0.150075E-04    0.150992E-04
1    2    0    0   -3   -0.000504    0.150075E-04    0.150992E-04
1    1   -2   -2    0   -0.001807    0.222569E-03   -0.401672E-04
1    1   -2    0   -2   -0.001807    0.222569E-03   -0.401672E-04
1    1   -2    0    2   -0.001807    0.222569E-03   -0.401672E-04
1    1   -2    2    0   -0.001807    0.222569E-03   -0.401672E-04
1    1    0   -2   -2   -0.001807    0.222569E-03   -0.401672E-04
1    1    0   -2    2   -0.001807    0.222569E-03   -0.401672E-04
1    1    0    2   -2   -0.001807    0.222569E-03   -0.401672E-04
1    1    0    2    2   -0.001807    0.222569E-03   -0.401672E-04
1    1    2   -2    0   -0.001807    0.222569E-03   -0.401672E-04
1    1    2    0   -2   -0.001807    0.222569E-03   -0.401672E-04
1    1    2    0    2   -0.001807    0.222569E-03   -0.401672E-04
1    1    2    2    0   -0.001807    0.222569E-03   -0.401672E-04
1    2   -2   -1    2   -0.000452    0.287721E-04    0.288047E-04
1    2   -2    0    2   -0.000452    0.287721E-04    0.288047E-04
1    2   -2    2   -1   -0.000452    0.287721E-04    0.288047E-04
1    2   -2    2    0   -0.000452    0.287721E-04    0.288047E-04
1    2   -1   -2    2   -0.000452    0.287721E-04    0.288047E-04
1    2   -1    1    2   -0.000452    0.287721E-04    0.288047E-04
1    2   -1    2   -2   -0.000452    0.287721E-04    0.288047E-04
1    2   -1    2    1   -0.000452    0.287721E-04    0.288047E-04
1    2    0   -2    2   -0.000452    0.287721E-04    0.288047E-04
1    2    0    1    2   -0.000452    0.287721E-04    0.288047E-04
1    2    0    2   -2   -0.000452    0.287721E-04    0.288047E-04
1    2    0    2    1   -0.000452    0.287721E-04    0.288047E-04
1    2    1   -1    2   -0.000452    0.287721E-04    0.288047E-04
1    2    1    0    2   -0.000452    0.287721E-04    0.288047E-04
1    2    1    2   -1   -0.000452    0.287721E-04    0.288047E-04
1    2    1    2    0   -0.000452    0.287721E-04    0.288047E-04
1    2    2   -2   -1   -0.000452    0.287721E-04    0.288047E-04
1    2    2   -2    0   -0.000452    0.287721E-04    0.288047E-04
1    2    2   -1   -2   -0.000452    0.287721E-04    0.288047E-04
1    2    2   -1    1   -0.000452    0.287721E-04    0.288047E-04
1    2    2    0   -2   -0.000452    0.287721E-04    0.288047E-04
1    2    2    0    1   -0.000452    0.287721E-04    0.288047E-04
1    2    2    1   -1   -0.000452    0.287721E-04    0.288047E-04
1    2    2    1    0   -0.000452    0.287721E-04    0.288047E-04
1    2   -3   -2   -1   -0.000452    0.287721E-04    0.288047E-04
1    2   -3   -2    0   -0.000452    0.287721E-04    0.288047E-04
1    2   -3   -1   -2   -0.000452    0.287721E-04    0.288047E-04
1    2   -3   -1    1   -0.000452    0.287721E-04    0.288047E-04
1    2   -3    0   -2   -0.000452    0.287721E-04    0.288047E-04
1    2   -3    0    1   -0.000452    0.287721E-04    0.288047E-04
1    2   -3    1   -1   -0.000452    0.287721E-04    0.288047E-04
1    2   -3    1    0   -0.000452    0.287721E-04    0.288047E-04
1    2   -2   -3   -1   -0.000452    0.287721E-04    0.288047E-04
1    2   -2   -3    0   -0.000452    0.287721E-04    0.288047E-04
1    2   -2   -1   -3   -0.000452    0.287721E-04    0.288047E-04
1    2   -2    0   -3   -0.000452    0.287721E-04    0.288047E-04
1    2   -1   -3   -2   -0.000452    0.287721E-04    0.288047E-04
1    2   -1   -3    1   -0.000452    0.287721E-04    0.288047E-04
1    2   -1   -2   -3   -0.000452    0.287721E-04    0.288047E-04
1    2   -1    1   -3   -0.000452    0.287721E-04    0.288047E-04
1    2    0   -3   -2   -0.000452    0.287721E-04    0.288047E-04
1    2    0   -3    1   -0.000452    0.287721E-04    0.288047E-04
1    2    0   -2   -3   -0.000452    0.287721E-04    0.288047E-04
1    2    0    1   -3   -0.000452    0.287721E-04    0.288047E-04
1    2    1   -3   -1   -0.000452    0.287721E-04    0.288047E-04
1    2    1   -3    0   -0.000452    0.287721E-04    0.288047E-04
1    2    1   -1   -3   -0.000452    0.287721E-04    0.288047E-04
1    2    1    0   -3   -0.000452    0.287721E-04    0.288047E-04
1    1   -3    0    0   -0.001726   -0.626570E-03    0.313900E-03
1    1   -2   -2   -1   -0.001347    0.816629E-05   -0.162062E-03
1    1   -2   -2    1   -0.001347    0.816629E-05   -0.162062E-03
1    1   -2   -1   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1   -2   -1    2   -0.001347    0.816629E-05   -0.162062E-03
1    1   -2    1   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1   -2    1    2   -0.001347    0.816629E-05   -0.162062E-03
1    1   -2    2   -1   -0.001347    0.816629E-05   -0.162062E-03
1    1   -2    2    1   -0.001347    0.816629E-05   -0.162062E-03
1    1   -1   -2   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1   -1   -2    2   -0.001347    0.816629E-05   -0.162062E-03
1    1   -1    2   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1   -1    2    2   -0.001347    0.816629E-05   -0.162062E-03
1    1    0   -3    0   -0.001726   -0.626570E-03    0.313900E-03
1    1    0    0   -3   -0.001726   -0.626570E-03    0.313900E-03
1    1    0    0    3   -0.001726   -0.626570E-03    0.313900E-03
1    1    0    3    0   -0.001726   -0.626570E-03    0.313900E-03
1    1    1   -2   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1    1   -2    2   -0.001347    0.816629E-05   -0.162062E-03
1    1    1    2   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1    1    2    2   -0.001347    0.816629E-05   -0.162062E-03
1    1    2   -2   -1   -0.001347    0.816629E-05   -0.162062E-03
1    1    2   -2    1   -0.001347    0.816629E-05   -0.162062E-03
1    1    2   -1   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1    2   -1    2   -0.001347    0.816629E-05   -0.162062E-03
1    1    2    1   -2   -0.001347    0.816629E-05   -0.162062E-03
1    1    2    1    2   -0.001347    0.816629E-05   -0.162062E-03
1    1    2    2   -1   -0.001347    0.816629E-05   -0.162062E-03
1    1    2    2    1   -0.001347    0.816629E-05   -0.162062E-03
1    1    3    0    0   -0.001726   -0.626570E-03    0.313900E-03
1    1   -3   -1    0   -0.000645   -0.311505E-04    0.147600E-03
1    1   -3    0   -1   -0.000645   -0.311505E-04    0.147600E-03
1    1   -3    0    1   -0.000645   -0.311505E-04    0.147600E-03
1    1   -3    1    0   -0.000645   -0.311505E-04    0.147600E-03
1    1   -1   -3    0   -0.000645   -0.311505E-04    0.147600E-03
1    1   -1    0   -3   -0.000645   -0.311505E-04    0.147600E-03
1    1   -1    0    3   -0.000645   -0.311505E-04    0.147600E-03
1    1   -1    3    0   -0.000645   -0.311505E-04    0.147600E-03
1    1    0   -3   -1   -0.000645   -0.311505E-04    0.147600E-03
1    1    0   -3    1   -0.000645   -0.311505E-04    0.147600E-03
1    1    0   -1   -3   -0.000645   -0.311505E-04    0.147600E-03
1    1    0   -1    3   -0.000645   -0.311505E-04    0.147600E-03
1    1    0    1   -3   -0.000645   -0.311505E-04    0.147600E-03
1    1    0    1    3   -0.000645   -0.311505E-04    0.147600E-03
1    1    0    3   -1   -0.000645   -0.311505E-04    0.147600E-03
1    1    0    3    1   -0.000645   -0.311505E-04    0.147600E-03
1    1    1   -3    0   -0.000645   -0.311505E-04    0.147600E-03
1    1    1    0   -3   -0.000645   -0.311505E-04    0.147600E-03
1    1    1    0    3   -0.000645   -0.311505E-04    0.147600E-03
1    1    1    3    0   -0.000645   -0.311505E-04    0.147600E-03
1    1    3   -1    0   -0.000645   -0.311505E-04    0.147600E-03
1    1    3    0   -1   -0.000645   -0.311505E-04    0.147600E-03
1    1    3    0    1   -0.000645   -0.311505E-04    0.147600E-03
1    1    3    1    0   -0.000645   -0.311505E-04    0.147600E-03
1    2   -3   -2   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -3   -2    1   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -3    1   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -3    1    1   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2   -3   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2   -3    1   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2   -2   -3   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2   -2    2   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2    1   -3   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2    1    2   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2    2   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2   -2    2    1   -0.002601   -0.182835E-03   -0.182886E-03
1    2    1   -3   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2    1   -3    1   -0.002601   -0.182835E-03   -0.182886E-03
1    2    1   -2   -3   -0.002601   -0.182835E-03   -0.182886E-03
1    2    1   -2    2   -0.002601   -0.182835E-03   -0.182886E-03
