i   j      dx   dy   dz        Jij               χ⁰↑               χ⁰↓            Xzz
1   1    -2.0  1.0 -2.0   0.023675      7.680650E-04     -3.990260E-04   3.377392E-05
1   1    -1.0  2.0  2.0   0.023675      7.680650E-04     -3.990260E-04   3.377392E-05
1   1     0.0 -3.0 -2.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1     0.0 -3.0  0.0   0.109641      3.440250E-03     -2.617430E-04   4.267350E-04
1   1     0.0  0.0 -3.0   0.109641      3.440250E-03     -2.617430E-04   4.267350E-04
1   1     0.0  0.0  3.0   0.109641      3.440250E-03     -2.617430E-04   4.267350E-04
1   1     0.0  3.0  0.0   0.109641      3.440250E-03     -2.617430E-04   4.267350E-04
1   1     0.0  3.0  2.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1     1.0 -2.0 -2.0   0.023675      7.680650E-04     -3.990260E-04   3.377392E-05
1   1     2.0 -1.0  2.0   0.023675      7.680650E-04     -3.990260E-04   3.377392E-05
1   1     3.0  0.0  0.0   0.109641      3.440250E-03     -2.617430E-04   4.267350E-04
1   1     3.0  0.0  2.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1     3.0  1.0  3.0   0.023675      7.680650E-04     -3.990260E-04   3.467238E-05
1   1     3.0  2.0  0.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1     3.0  3.0  3.0   0.109641      3.440250E-03     -2.617430E-04   4.373325E-04
1   1    -2.0 -3.0  0.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1    -2.0 -2.0  1.0   0.023675      7.680650E-04     -3.990260E-04   3.377392E-05
1   1    -2.0  0.0 -3.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1    -1.0 -3.0 -3.0   0.023675      7.680650E-04     -3.990260E-04   3.467238E-05
1   1     0.0 -2.0 -3.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1     0.0  2.0  3.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1     1.0  3.0  3.0   0.023675      7.680650E-04     -3.990260E-04   3.467238E-05
1   1     2.0  0.0  3.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1     2.0  2.0 -1.0   0.023675      7.680650E-04     -3.990260E-04   3.377392E-05
1   1     2.0  3.0  0.0   0.023675      7.680650E-04     -3.990260E-04   3.402330E-05
1   1    -4.0 -2.0 -2.0  -0.006120      2.138630E-03     -2.407010E-04   2.525508E-04
1   1    -2.0 -4.0 -2.0  -0.006120      2.138630E-03     -2.407010E-04   2.525508E-04
1   1     2.0  4.0  2.0  -0.006120      2.138630E-03     -2.407010E-04   2.525508E-04
1   1     4.0  2.0  2.0  -0.006120      2.138630E-03     -2.407010E-04   2.525508E-04
1   1    -2.0 -2.0 -4.0  -0.006120      2.138630E-03     -2.407010E-04   2.525508E-04
1   1    -2.0  0.0  2.0  -0.006120      2.138630E-03     -2.407010E-04   2.496549E-04
1   1    -2.0  2.0  0.0  -0.006120      2.138630E-03     -2.407010E-04   2.496549E-04
1   1     0.0 -2.0  2.0  -0.006120      2.138630E-03     -2.407010E-04   2.496549E-04
1   1     0.0  2.0 -2.0  -0.006120      2.138630E-03     -2.407010E-04   2.496549E-04
1   1     2.0 -2.0  0.0  -0.006120      2.138630E-03     -2.407010E-04   2.496549E-04
1   1     2.0  0.0 -2.0  -0.006120      2.138630E-03     -2.407010E-04   2.496549E-04
1   1     2.0  2.0  4.0  -0.006120      2.138630E-03     -2.407010E-04   2.525508E-04
1   1    -4.0 -3.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -4.0 -2.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1    -3.0 -2.0 -4.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -2.0 -4.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
