i;j;j-coordinate;N_k;Xzz
1;1;(5.0, 2.0, 1.0);495;-0.0001773298639594595
1;1;(-5.0, -4.0, -3.0);495;-0.0001773298639594595
1;1;(-5.0, -3.0, -4.0);495;-0.0001773298639594595
1;1;(-4.0, -5.0, -3.0);495;-0.0001773298639594595
1;1;(-4.0, -1.0, 1.0);495;-0.0001773298639594595
1;1;(-4.0, 1.0, -1.0);495;-0.0001773298639594595
1;1;(-3.0, -5.0, -4.0);495;-0.0001773298639594595
1;1;(-3.0, -4.0, -5.0);495;-0.0001773298639594595
1;1;(-2.0, 3.0, -1.0);495;-0.0001773298639594595
1;1;(-1.0, -4.0, 1.0);495;-0.0001773298639594595
1;1;(-1.0, 4.0, 1.0);495;-0.0001773298639594595
1;1;(1.0, -4.0, -1.0);495;-0.0001773298639594595
1;1;(1.0, 4.0, -1.0);495;-0.0001773298639594595
1;1;(2.0, -3.0, 1.0);495;-0.0001773298639594595
1;1;(3.0, 4.0, 5.0);495;-0.0001773298639594595
1;1;(3.0, 5.0, 4.0);495;-0.0001773298639594595
1;1;(4.0, -1.0, 1.0);495;-0.0001773298639594595
1;1;(4.0, 1.0, -1.0);495;-0.0001773298639594595
1;1;(4.0, 5.0, 3.0);495;-0.0001773298639594595
1;1;(5.0, 3.0, 4.0);495;-0.0001773298639594595
1;1;(5.0, 4.0, 3.0);495;-0.0001773298639594595
1;1;(-5.0, -4.0, -4.0);481;0.0008151158384733033
1;1;(-5.0, -4.0, -2.0);485;-2.037890061230011e-05
1;1;(-5.0, -3.0, -1.0);485;-2.037890061230011e-05
1;1;(-5.0, -2.0, -4.0);485;-2.037890061230011e-05
1;1;(-5.0, -1.0, -3.0);485;-2.037890061230011e-05
1;1;(-5.0, -1.0, -1.0);481;0.0008151158384733033
1;1;(-4.0, -5.0, -4.0);481;0.0008151158384733033
1;1;(-4.0, -5.0, -2.0);485;-2.037890061230011e-05
1;1;(-4.0, -4.0, -5.0);481;0.0008151158384733033
1;1;(-4.0, -2.0, -5.0);485;-2.037890061230011e-05
1;1;(-4.0, -2.0, 1.0);485;-2.037890061230011e-05
1;1;(-4.0, 0.0, 1.0);481;0.0008151158384733033
1;1;(-4.0, 1.0, -2.0);485;-2.037890061230011e-05
1;1;(-4.0, 1.0, 0.0);481;0.0008151158384733033
1;1;(-3.0, -5.0, -1.0);485;-2.037890061230011e-05
1;1;(-3.0, -2.0, 2.0);485;-2.037890061230011e-05
1;1;(-3.0, -1.0, -5.0);485;-2.037890061230011e-05
1;1;(-3.0, 2.0, -2.0);485;-2.037890061230011e-05
1;1;(-2.0, -5.0, -4.0);485;-2.037890061230011e-05
1;1;(-2.0, -4.0, -5.0);485;-2.037890061230011e-05
1;1;(-2.0, -4.0, 1.0);485;-2.037890061230011e-05
1;1;(-2.0, -3.0, 2.0);485;-2.037890061230011e-05
1;1;(-2.0, 1.0, -4.0);485;-2.037890061230011e-05
1;1;(-2.0, 2.0, -3.0);485;-2.037890061230011e-05
1;1;(-2.0, 2.0, 3.0);485;-2.037890061230011e-05
1;1;(-2.0, 3.0, 2.0);485;-2.037890061230011e-05
1;1;(-1.0, -5.0, -3.0);485;-2.037890061230011e-05
1;1;(-1.0, -5.0, -1.0);481;0.0008151158384733033
1;1;(-1.0, -3.0, -5.0);485;-2.037890061230011e-05
1;1;(-1.0, -1.0, -5.0);481;0.0008151158384733033
1;1;(-1.0, 0.0, 4.0);481;0.0008151158384733033
1;1;(-1.0, 2.0, 4.0);485;-2.037890061230011e-05
1;1;(-1.0, 4.0, 0.0);481;0.0008151158384733033
1;1;(-1.0, 4.0, 2.0);485;-2.037890061230011e-05
1;1;(0.0, -4.0, 1.0);481;0.0008151158384733033
1;1;(0.0, -1.0, 4.0);481;0.0008151158384733033
1;1;(0.0, 1.0, -4.0);481;0.0008151158384733033
1;1;(0.0, 4.0, -1.0);481;0.0008151158384733033
1;1;(1.0, -4.0, -2.0);485;-2.037890061230011e-05
1;1;(1.0, -4.0, 0.0);481;0.0008151158384733033
1;1;(1.0, -2.0, -4.0);485;-2.037890061230011e-05
1;1;(1.0, 0.0, -4.0);481;0.0008151158384733033
1;1;(1.0, 1.0, 5.0);481;0.0008151158384733033
1;1;(1.0, 3.0, 5.0);485;-2.037890061230011e-05
1;1;(1.0, 5.0, 1.0);481;0.0008151158384733033
1;1;(1.0, 5.0, 3.0);485;-2.037890061230011e-05
1;1;(2.0, -3.0, -2.0);485;-2.037890061230011e-05
1;1;(2.0, -2.0, -3.0);485;-2.037890061230011e-05
1;1;(2.0, -2.0, 3.0);485;-2.037890061230011e-05
1;1;(2.0, -1.0, 4.0);485;-2.037890061230011e-05
1;1;(2.0, 3.0, -2.0);485;-2.037890061230011e-05
1;1;(2.0, 4.0, -1.0);485;-2.037890061230011e-05
1;1;(2.0, 4.0, 5.0);485;-2.037890061230011e-05
1;1;(2.0, 5.0, 4.0);485;-2.037890061230011e-05
1;1;(3.0, -2.0, 2.0);485;-2.037890061230011e-05
1;1;(3.0, 1.0, 5.0);485;-2.037890061230011e-05
1;1;(3.0, 2.0, -2.0);485;-2.037890061230011e-05
1;1;(3.0, 5.0, 1.0);485;-2.037890061230011e-05
1;1;(4.0, -1.0, 0.0);481;0.0008151158384733033
1;1;(4.0, -1.0, 2.0);485;-2.037890061230011e-05
1;1;(4.0, 0.0, -1.0);481;0.0008151158384733033
1;1;(4.0, 2.0, -1.0);485;-2.037890061230011e-05
1;1;(4.0, 2.0, 5.0);485;-2.037890061230011e-05
1;1;(4.0, 4.0, 5.0);481;0.0008151158384733033
1;1;(4.0, 5.0, 2.0);485;-2.037890061230011e-05
1;1;(4.0, 5.0, 4.0);481;0.0008151158384733033
1;1;(5.0, 1.0, 1.0);481;0.0008151158384733033
1;1;(5.0, 1.0, 3.0);485;-2.037890061230011e-05
1;1;(5.0, 2.0, 4.0);485;-2.037890061230011e-05
1;1;(5.0, 3.0, 1.0);485;-2.037890061230011e-05
1;1;(5.0, 4.0, 2.0);485;-2.037890061230011e-05
1;1;(5.0, 4.0, 4.0);481;0.0008151158384733033
1;1;(-4.0, -4.0, 0.0);466;-0.003819402414432636
1;1;(-4.0, 0.0, -4.0);466;-0.003819402414432636
1;1;(0.0, -4.0, -4.0);466;-0.0038194024144326388
1;1;(0.0, 4.0, 4.0);466;-0.003819402414432636
1;1;(4.0, 0.0, 4.0);466;-0.0038194024144326405
1;1;(4.0, 4.0, 0.0);466;-0.0038194024144326405
1;1;(-2.0, -5.0, 0.0);451;-7.82554851301162e-05
1;1;(-2.0, -2.0, 3.0);451;-7.82554851301162e-05
1;1;(2.0, 2.0, -3.0);451;-7.82554851301162e-05
1;1;(2.0, 5.0, 0.0);451;-7.82554851301162e-05
1;1;(-5.0, -5.0, -3.0);451;-7.82554851301162e-05
1;1;(-5.0, -3.0, -5.0);451;-7.82554851301162e-05
1;1;(-5.0, -2.0, 0.0);451;-7.82554851301162e-05
1;1;(-5.0, 0.0, -2.0);451;-7.82554851301162e-05
1;1;(-3.0, -5.0, -5.0);451;-7.82554851301162e-05
1;1;(-3.0, 2.0, 2.0);451;-7.82554851301162e-05
1;1;(-2.0, 0.0, -5.0);451;-7.82554851301162e-05
1;1;(-2.0, 3.0, -2.0);451;-7.82554851301162e-05
1;1;(0.0, -5.0, -2.0);451;-7.82554851301162e-05
1;1;(0.0, -2.0, -5.0);451;-7.82554851301162e-05
1;1;(0.0, 2.0, 5.0);451;-7.82554851301162e-05
1;1;(0.0, 5.0, 2.0);451;-7.82554851301162e-05
1;1;(2.0, -3.0, 2.0);451;-7.82554851301162e-05
1;1;(2.0, 0.0, 5.0);451;-7.82554851301162e-05
1;1;(3.0, -2.0, -2.0);451;-7.82554851301162e-05
1;1;(3.0, 5.0, 5.0);451;-7.82554851301162e-05
1;1;(5.0, 0.0, 2.0);451;-7.82554851301162e-05
1;1;(5.0, 2.0, 0.0);451;-7.82554851301162e-05
1;1;(5.0, 3.0, 5.0);451;-7.82554851301162e-05
1;1;(5.0, 5.0, 3.0);451;-7.82554851301162e-05
1;1;(-5.0, -5.0, -4.0);447;-0.0006295903715659195
1;1;(-5.0, -4.0, -1.0);447;-7.190572444325588e-05
1;1;(-5.0, -1.0, -4.0);447;-7.190572444325588e-05
1;1;(-5.0, -1.0, 0.0);447;-0.0006295903715659195
1;1;(-4.0, -5.0, -5.0);447;-0.0006295903715659195
1;1;(-4.0, -5.0, -1.0);447;-7.190572444325588e-05
1;1;(-4.0, -3.0, 1.0);447;-7.190572444325588e-05
1;1;(-4.0, -1.0, -5.0);447;-7.190572444325588e-05
1;1;(-4.0, 1.0, -3.0);447;-7.190572444325588e-05
1;1;(-4.0, 1.0, 1.0);447;-0.0006295903715659195
1;1;(-3.0, -4.0, 1.0);447;-7.190572444325588e-05
1;1;(-3.0, 1.0, -4.0);447;-7.190572444325588e-05
1;1;(-1.0, -5.0, -4.0);447;-7.190572444325588e-05
1;1;(-1.0, -5.0, 0.0);447;-0.0006295903715659195
1;1;(-1.0, -4.0, -5.0);447;-7.190572444325588e-05
1;1;(-1.0, -1.0, 4.0);447;-0.0006295903715659195
1;1;(-1.0, 0.0, -5.0);447;-0.0006295903715659195
1;1;(-1.0, 3.0, 4.0);447;-7.190572444325588e-05
1;1;(-1.0, 4.0, 3.0);447;-7.190572444325588e-05
1;1;(0.0, -5.0, -1.0);447;-0.0006295903715659195
1;1;(0.0, -1.0, -5.0);447;-0.0006295903715659195
1;1;(0.0, 1.0, 5.0);447;-0.0006295903715659195
1;1;(0.0, 5.0, 1.0);447;-0.0006295903715659195
1;1;(1.0, -4.0, -3.0);447;-7.190572444325588e-05
1;1;(1.0, -3.0, -4.0);447;-7.190572444325588e-05
1;1;(1.0, 0.0, 5.0);447;-0.0006295903715659195
1;1;(1.0, 1.0, -4.0);447;-0.0006295903715659195
1;1;(1.0, 4.0, 5.0);447;-7.190572444325588e-05
1;1;(1.0, 5.0, 0.0);447;-0.0006295903715659195
1;1;(1.0, 5.0, 4.0);447;-7.190572444325588e-05
1;1;(3.0, -1.0, 4.0);447;-7.190572444325588e-05
1;1;(3.0, 4.0, -1.0);447;-7.190572444325588e-05
1;1;(4.0, -1.0, -1.0);447;-0.0006295903715659195
1;1;(4.0, -1.0, 3.0);447;-7.190572444325588e-05
1;1;(4.0, 1.0, 5.0);447;-7.190572444325588e-05
1;1;(4.0, 3.0, -1.0);447;-7.190572444325588e-05
1;1;(4.0, 5.0, 1.0);447;-7.190572444325588e-05
1;1;(4.0, 5.0, 5.0);447;-0.0006295903715659195
1;1;(5.0, 1.0, 0.0);447;-0.0006295903715659195
1;1;(5.0, 1.0, 4.0);447;-7.190572444325588e-05
1;1;(5.0, 4.0, 1.0);447;-7.190572444325588e-05
1;1;(5.0, 5.0, 4.0);447;-0.0006295903715659195
1;1;(-5.0, -4.0, -5.0);447;-0.0006295903715659195
1;1;(-5.0, 0.0, -1.0);447;-0.0006295903715659195
1;1;(-1.0, 4.0, -1.0);447;-0.0006295903715659195
1;1;(1.0, -4.0, 1.0);447;-0.0006295903715659195
1;1;(5.0, 0.0, 1.0);447;-0.0006295903715659195
1;1;(5.0, 4.0, 5.0);447;-0.0006295903715659195
1;1;(-6.0, -3.0, -3.0);435;0.00019809906586555582
1;1;(-5.0, -5.0, -2.0);435;-0.00017279404215599946
1;1;(-5.0, -2.0, -5.0);435;-0.00017279404215599946
1;1;(-3.0, -3.0, 2.0);435;-0.00017279404215599946
1;1;(-3.0, 0.0, 3.0);435;0.00019809906586555582
1;1;(-3.0, 3.0, 0.0);435;0.00019809906586555582
1;1;(-2.0, -5.0, -5.0);435;-0.00017279404215599946
1;1;(0.0, -3.0, 3.0);435;0.00019809906586555582
1;1;(0.0, 3.0, -3.0);435;0.00019809906586555582
1;1;(2.0, 5.0, 5.0);435;-0.00017279404215599946
1;1;(3.0, -3.0, 0.0);435;0.00019809906586555582
1;1;(3.0, 0.0, -3.0);435;0.00019809906586555582
1;1;(3.0, 3.0, -2.0);435;-0.00017279404215599946
1;1;(5.0, 2.0, 5.0);435;-0.00017279404215599946
1;1;(5.0, 5.0, 2.0);435;-0.00017279404215599946
1;1;(6.0, 3.0, 3.0);435;0.00019809906586555582
1;1;(-5.0, -3.0, 0.0);435;-0.00017279404215599946
1;1;(-5.0, 0.0, -3.0);435;-0.00017279404215599946
1;1;(-3.0, -6.0, -3.0);435;0.00019809906586555582
1;1;(-3.0, -5.0, 0.0);435;-0.00017279404215599946
1;1;(-3.0, -3.0, -6.0);435;0.00019809906586555582
1;1;(-3.0, 0.0, -5.0);435;-0.00017279404215599946
1;1;(-3.0, 2.0, -3.0);435;-0.00017279404215599946
1;1;(-2.0, 3.0, 3.0);435;-0.00017279404215599946
1;1;(0.0, -5.0, -3.0);435;-0.00017279404215599946
1;1;(0.0, -3.0, -5.0);435;-0.00017279404215599946
1;1;(0.0, 3.0, 5.0);435;-0.00017279404215599946
1;1;(0.0, 5.0, 3.0);435;-0.00017279404215599946
1;1;(2.0, -3.0, -3.0);435;-0.00017279404215599946
1;1;(3.0, -2.0, 3.0);435;-0.00017279404215599946
1;1;(3.0, 0.0, 5.0);435;-0.00017279404215599946
1;1;(3.0, 3.0, 6.0);435;0.00019809906586555582
1;1;(3.0, 5.0, 0.0);435;-0.00017279404215599946
1;1;(3.0, 6.0, 3.0);435;0.00019809906586555582
1;1;(5.0, 0.0, 3.0);435;-0.00017279404215599946
1;1;(5.0, 3.0, 0.0);435;-0.00017279404215599946
1;1;(-6.0, -4.0, -3.0);419;1.4355762143644348e-06
1;1;(-6.0, -3.0, -4.0);419;1.4355762143644348e-06
1;1;(-6.0, -3.0, -2.0);419;1.4355762143644348e-06
1;1;(-6.0, -2.0, -3.0);419;1.4355762143644348e-06
1;1;(-4.0, -1.0, 2.0);419;1.4355762143644348e-06
1;1;(-4.0, 2.0, -1.0);419;1.4355762143644348e-06
1;1;(-3.0, -6.0, -4.0);419;1.4355762143644348e-06
1;1;(-3.0, -4.0, -6.0);419;1.4355762143644348e-06
1;1;(-3.0, -1.0, 3.0);419;1.4355762143644348e-06
1;1;(-3.0, 3.0, -1.0);419;1.4355762143644348e-06
1;1;(-3.0, 3.0, 1.0);419;1.4355762143644348e-06
1;1;(-2.0, 4.0, 1.0);419;1.4355762143644348e-06
1;1;(-1.0, -4.0, 2.0);419;1.4355762143644348e-06
1;1;(1.0, 4.0, -2.0);419;1.4355762143644348e-06
1;1;(2.0, -4.0, -1.0);419;1.4355762143644348e-06
1;1;(3.0, -3.0, -1.0);419;1.4355762143644348e-06
1;1;(3.0, -3.0, 1.0);419;1.4355762143644348e-06
1;1;(3.0, 1.0, -3.0);419;1.4355762143644348e-06
1;1;(3.0, 4.0, 6.0);419;1.4355762143644348e-06
1;1;(3.0, 6.0, 4.0);419;1.4355762143644348e-06
1;1;(4.0, -2.0, 1.0);419;1.4355762143644348e-06
1;1;(4.0, 1.0, -2.0);419;1.4355762143644348e-06
1;1;(6.0, 2.0, 3.0);419;1.4355762143644348e-06
1;1;(6.0, 3.0, 2.0);419;1.4355762143644348e-06
1;1;(6.0, 3.0, 4.0);419;1.4355762143644348e-06
1;1;(6.0, 4.0, 3.0);419;1.4355762143644348e-06
1;1;(-5.0, -5.0, -5.0);419;-0.0015468052112048041
1;1;(-5.0, 0.0, 0.0);419;-0.0015468052112048041
1;1;(-4.0, -3.0, -6.0);419;1.4355762143644348e-06
1;1;(-3.0, -6.0, -2.0);419;1.4355762143644348e-06
1;1;(-3.0, -2.0, -6.0);419;1.4355762143644348e-06
1;1;(-3.0, 1.0, 3.0);419;1.4355762143644348e-06
1;1;(-2.0, -6.0, -3.0);419;1.4355762143644348e-06
1;1;(-2.0, -3.0, -6.0);419;1.4355762143644348e-06
1;1;(-2.0, 1.0, 4.0);419;1.4355762143644348e-06
1;1;(-1.0, -3.0, 3.0);419;1.4355762143644348e-06
1;1;(-1.0, 2.0, -4.0);419;1.4355762143644348e-06
1;1;(-1.0, 3.0, -3.0);419;1.4355762143644348e-06
1;1;(0.0, -5.0, 0.0);419;-0.0015468052112048041
1;1;(0.0, 0.0, -5.0);419;-0.0015468052112048041
1;1;(0.0, 0.0, 5.0);419;-0.0015468052112048041
1;1;(0.0, 5.0, 0.0);419;-0.0015468052112048041
1;1;(1.0, -3.0, 3.0);419;1.4355762143644348e-06
1;1;(1.0, -2.0, 4.0);419;1.4355762143644348e-06
1;1;(1.0, 3.0, -3.0);419;1.4355762143644348e-06
1;1;(2.0, -1.0, -4.0);419;1.4355762143644348e-06
1;1;(2.0, 3.0, 6.0);419;1.4355762143644348e-06
1;1;(2.0, 6.0, 3.0);419;1.4355762143644348e-06
1;1;(3.0, -1.0, -3.0);419;1.4355762143644348e-06
1;1;(3.0, 2.0, 6.0);419;1.4355762143644348e-06
1;1;(3.0, 6.0, 2.0);419;1.4355762143644348e-06
1;1;(4.0, 3.0, 6.0);419;1.4355762143644348e-06
1;1;(5.0, 0.0, 0.0);419;-0.0015468052112048041
1;1;(5.0, 5.0, 5.0);419;-0.0015468052112048041
1;1;(-4.0, -6.0, -3.0);419;1.4355762143644348e-06
1;1;(4.0, 6.0, 3.0);419;1.4355762143644348e-06
1;1;(-6.0, -4.0, -4.0);412;4.967675901855756e-05
1;1;(-6.0, -2.0, -2.0);412;4.967675901855756e-05
1;1;(-4.0, -4.0, -6.0);412;4.967675901855756e-05
1;1;(-4.0, 0.0, 2.0);412;4.967675901855756e-05
1;1;(-4.0, 2.0, 0.0);412;4.967675901855756e-05
1;1;(-2.0, -6.0, -2.0);412;4.967675901855756e-05
1;1;(-2.0, -2.0, -6.0);412;4.967675901855756e-05
1;1;(-2.0, 0.0, 4.0);412;4.967675901855756e-05
1;1;(-2.0, 4.0, 0.0);412;4.967675901855756e-05
1;1;(0.0, -4.0, 2.0);412;4.967675901855756e-05
1;1;(0.0, -2.0, 4.0);412;4.967675901855756e-05
1;1;(0.0, 2.0, -4.0);412;4.967675901855756e-05
1;1;(0.0, 4.0, -2.0);412;4.967675901855756e-05
1;1;(2.0, -4.0, 0.0);412;4.967675901855756e-05
1;1;(2.0, 0.0, -4.0);412;4.967675901855756e-05
1;1;(2.0, 2.0, 6.0);412;4.967675901855756e-05
1;1;(2.0, 6.0, 2.0);412;4.967675901855756e-05
1;1;(4.0, -2.0, 0.0);412;4.967675901855756e-05
1;1;(4.0, 0.0, -2.0);412;4.967675901855756e-05
1;1;(4.0, 4.0, 6.0);412;4.967675901855756e-05
1;1;(6.0, 2.0, 2.0);412;4.967675901855756e-05
1;1;(6.0, 4.0, 4.0);412;4.967675901855756e-05
1;1;(-4.0, -6.0, -4.0);412;4.967675901855756e-05
1;1;(4.0, 6.0, 4.0);412;4.967675901855756e-05
1;1;(-6.0, -4.0, -2.0);400;0.00026515229010899623
1;1;(-6.0, -2.0, -4.0);400;0.00026515229010899623
1;1;(-4.0, -6.0, -2.0);400;0.00026515229010899623
1;1;(-4.0, -2.0, -6.0);400;0.00026515229010899623
1;1;(-4.0, -2.0, 2.0);400;0.00026515229010899623
1;1;(-4.0, 2.0, -2.0);400;0.00026515229010899623
1;1;(-2.0, -6.0, -4.0);400;0.00026515229010899623
1;1;(-2.0, -4.0, -6.0);400;0.00026515229010899623
1;1;(-2.0, -4.0, 2.0);400;0.00026515229010899623
1;1;(-2.0, 2.0, -4.0);400;0.00026515229010899623
1;1;(-2.0, 2.0, 4.0);400;0.00026515229010899623
1;1;(-2.0, 4.0, 2.0);400;0.00026515229010899623
1;1;(2.0, -4.0, -2.0);400;0.00026515229010899623
1;1;(2.0, -2.0, -4.0);400;0.00026515229010899623
1;1;(2.0, -2.0, 4.0);400;0.00026515229010899623
1;1;(2.0, 4.0, -2.0);400;0.00026515229010899623
1;1;(2.0, 4.0, 6.0);400;0.00026515229010899623
1;1;(2.0, 6.0, 4.0);400;0.00026515229010899623
1;1;(4.0, -2.0, 2.0);400;0.00026515229010899623
1;1;(4.0, 2.0, -2.0);400;0.00026515229010899623
1;1;(4.0, 2.0, 6.0);400;0.00026515229010899623
1;1;(4.0, 6.0, 2.0);400;0.00026515229010899623
1;1;(6.0, 2.0, 4.0);400;0.00026515229010899623
1;1;(6.0, 4.0, 2.0);400;0.00026515229010899623
1;1;(-6.0, -5.0, -4.0);389;-1.217655863496757e-05
1;1;(-6.0, -2.0, -1.0);389;-1.217655863496757e-05
1;1;(-6.0, -1.0, -2.0);389;-1.217655863496757e-05
1;1;(-4.0, 2.0, 1.0);389;-1.2176558634967522e-05
1;1;(-2.0, 4.0, -1.0);389;-1.2176558634967522e-05
1;1;(-1.0, 5.0, 1.0);389;-1.2176558634967542e-05
1;1;(1.0, -5.0, -1.0);389;-1.2176558634967542e-05
1;1;(2.0, -4.0, 1.0);389;-1.2176558634967542e-05
1;1;(4.0, -2.0, -1.0);389;-1.2176558634967542e-05
1;1;(6.0, 1.0, 2.0);389;-1.2176558634967522e-05
1;1;(6.0, 2.0, 1.0);389;-1.2176558634967522e-05
1;1;(6.0, 5.0, 4.0);389;-1.2176558634967522e-05
1;1;(-6.0, -4.0, -5.0);389;-1.217655863496757e-05
1;1;(-5.0, -5.0, -1.0);393;0.00020166569014321817
1;1;(-5.0, -4.0, -6.0);389;-1.217655863496757e-05
1;1;(-5.0, -4.0, 0.0);393;0.00020166569014321817
1;1;(-4.0, -6.0, -5.0);389;-1.2176558634967522e-05
1;1;(-4.0, -5.0, -6.0);389;-1.2176558634967522e-05
1;1;(-4.0, -5.0, 0.0);393;0.00020166569014321817
1;1;(-4.0, -4.0, 1.0);393;0.00020166569014321817
1;1;(-4.0, 1.0, 2.0);389;-1.2176558634967522e-05
1;1;(-2.0, -6.0, -1.0);389;-1.2176558634967522e-05
1;1;(-2.0, -1.0, -6.0);389;-1.2176558634967522e-05
1;1;(-2.0, -1.0, 4.0);389;-1.2176558634967522e-05
1;1;(-1.0, -6.0, -2.0);389;-1.2176558634967542e-05
1;1;(-1.0, -5.0, 1.0);389;-1.2176558634967522e-05
1;1;(-1.0, -2.0, -6.0);389;-1.2176558634967542e-05
1;1;(-1.0, -2.0, 4.0);389;-1.2176558634967522e-05
1;1;(-1.0, 1.0, -5.0);389;-1.2176558634967522e-05
1;1;(-1.0, 1.0, 5.0);389;-1.2176558634967542e-05
1;1;(-1.0, 4.0, -2.0);389;-1.2176558634967522e-05
1;1;(1.0, -4.0, 2.0);389;-1.2176558634967542e-05
1;1;(1.0, -1.0, -5.0);389;-1.2176558634967522e-05
1;1;(1.0, -1.0, 5.0);389;-1.2176558634967542e-05
1;1;(1.0, 2.0, -4.0);389;-1.2176558634967542e-05
1;1;(1.0, 2.0, 6.0);389;-1.2176558634967542e-05
1;1;(1.0, 5.0, -1.0);389;-1.2176558634967542e-05
1;1;(1.0, 6.0, 2.0);389;-1.2176558634967542e-05
1;1;(2.0, 1.0, -4.0);389;-1.2176558634967542e-05
1;1;(2.0, 1.0, 6.0);389;-1.2176558634967542e-05
1;1;(2.0, 6.0, 1.0);389;-1.2176558634967542e-05
1;1;(4.0, -1.0, -2.0);389;-1.2176558634967542e-05
1;1;(4.0, 4.0, -1.0);393;0.00020166569014321817
1;1;(4.0, 5.0, 0.0);393;0.00020166569014321817
1;1;(4.0, 5.0, 6.0);389;-1.217655863496757e-05
1;1;(4.0, 6.0, 5.0);389;-1.217655863496757e-05
1;1;(5.0, 4.0, 0.0);393;0.00020166569014321817
1;1;(5.0, 4.0, 6.0);389;-1.2176558634967522e-05
1;1;(5.0, 5.0, 1.0);393;0.00020166569014321817
1;1;(6.0, 4.0, 5.0);389;-1.2176558634967522e-05
1;1;(-5.0, -6.0, -4.0);389;-1.217655863496757e-05
1;1;(-5.0, -1.0, -5.0);393;0.00020166569014321817
1;1;(-5.0, -1.0, 1.0);389;-1.2176558634967542e-05
1;1;(-5.0, 0.0, -4.0);393;0.00020166569014321817
1;1;(-5.0, 1.0, -1.0);389;-1.2176558634967542e-05
1;1;(-4.0, 0.0, -5.0);393;0.00020166569014321817
1;1;(-4.0, 1.0, -4.0);393;0.00020166569014321817
1;1;(-1.0, -5.0, -5.0);393;0.00020166569014321817
1;1;(-1.0, 4.0, 4.0);393;0.00020166569014321817
1;1;(0.0, -5.0, -4.0);393;0.00020166569014321817
1;1;(0.0, -4.0, -5.0);393;0.00020166569014321817
1;1;(0.0, 4.0, 5.0);393;0.00020166569014321817
1;1;(0.0, 5.0, 4.0);393;0.00020166569014321817
1;1;(1.0, -4.0, -4.0);393;0.00020166569014321817
1;1;(1.0, 5.0, 5.0);393;0.00020166569014321817
1;1;(4.0, -1.0, 4.0);393;0.00020166569014321817
1;1;(4.0, 0.0, 5.0);393;0.00020166569014321817
1;1;(5.0, -1.0, 1.0);389;-1.2176558634967522e-05
1;1;(5.0, 0.0, 4.0);393;0.00020166569014321817
1;1;(5.0, 1.0, -1.0);389;-1.2176558634967522e-05
1;1;(5.0, 1.0, 5.0);393;0.00020166569014321817
1;1;(5.0, 6.0, 4.0);389;-1.2176558634967522e-05
1;1;(-6.0, -3.0, -5.0);387;1.4083274126201633e-05
1;1;(-6.0, -3.0, -1.0);387;1.4083274126201633e-05
1;1;(-6.0, -1.0, -3.0);387;1.4083274126201633e-05
1;1;(-3.0, 3.0, -2.0);387;1.4083274126201628e-05
1;1;(-3.0, 3.0, 2.0);387;1.4083274126201633e-05
1;1;(-1.0, 5.0, 2.0);387;1.4083274126201628e-05
1;1;(1.0, -5.0, -2.0);387;1.4083274126201628e-05
1;1;(3.0, -3.0, -2.0);387;1.4083274126201633e-05
1;1;(3.0, -3.0, 2.0);387;1.4083274126201633e-05
1;1;(6.0, 1.0, 3.0);387;1.4083274126201628e-05
1;1;(6.0, 3.0, 1.0);387;1.4083274126201628e-05
1;1;(6.0, 3.0, 5.0);387;1.4083274126201628e-05
1;1;(-6.0, -5.0, -3.0);387;1.4083274126201633e-05
1;1;(-5.0, -3.0, -6.0);387;1.4083274126201633e-05
1;1;(-5.0, -2.0, 1.0);387;1.4083274126201633e-05
1;1;(-5.0, 1.0, -2.0);387;1.4083274126201633e-05
1;1;(-3.0, -6.0, -5.0);387;1.4083274126201628e-05
1;1;(-3.0, -6.0, -1.0);387;1.4083274126201628e-05
1;1;(-3.0, -5.0, -6.0);387;1.4083274126201628e-05
1;1;(-3.0, -2.0, 3.0);387;1.4083274126201633e-05
1;1;(-3.0, -1.0, -6.0);387;1.4083274126201628e-05
1;1;(-3.0, 2.0, 3.0);387;1.4083274126201633e-05
1;1;(-2.0, -5.0, 1.0);387;1.4083274126201628e-05
1;1;(-2.0, -3.0, 3.0);387;1.4083274126201633e-05
1;1;(-2.0, 1.0, -5.0);387;1.4083274126201628e-05
1;1;(-2.0, 3.0, -3.0);387;1.4083274126201633e-05
1;1;(-1.0, -6.0, -3.0);387;1.4083274126201628e-05
1;1;(-1.0, -3.0, -6.0);387;1.4083274126201628e-05
1;1;(-1.0, 2.0, 5.0);387;1.4083274126201628e-05
1;1;(1.0, -2.0, -5.0);387;1.4083274126201628e-05
1;1;(1.0, 3.0, 6.0);387;1.4083274126201628e-05
1;1;(1.0, 6.0, 3.0);387;1.4083274126201628e-05
1;1;(2.0, -3.0, 3.0);387;1.4083274126201633e-05
1;1;(2.0, -1.0, 5.0);387;1.4083274126201633e-05
1;1;(2.0, 3.0, -3.0);387;1.4083274126201633e-05
1;1;(2.0, 5.0, -1.0);387;1.4083274126201633e-05
1;1;(3.0, -2.0, -3.0);387;1.4083274126201633e-05
1;1;(3.0, 1.0, 6.0);387;1.4083274126201633e-05
1;1;(3.0, 2.0, -3.0);387;1.4083274126201633e-05
1;1;(3.0, 5.0, 6.0);387;1.4083274126201628e-05
1;1;(3.0, 6.0, 1.0);387;1.4083274126201633e-05
