i;j;j-coordinate;N_k;Xzz
3;3;(2.0, 0.0, 1.0);260;-1.3172656618928267e-05
3;3;(0.0, 2.0, -1.0);172;-0.00013905885064317218
3;3;(0.0, 2.0, 1.0);268;0.00030213605661064493
3;6;(-3.5, 0.5, 1.5);114;0.00012066257671535691
3;6;(-3.5, 1.5, 1.5);107;0.00017063682848391566
3;6;(-2.5, -1.5, 1.5);129;-0.0001256583416565191
3;6;(-2.5, 3.5, 1.5);94;-0.0002308387964949926
3;6;(-0.5, -2.5, 1.5);138;0.0001292315916068243
3;6;(-0.5, 4.5, 1.5);86;0.00018348111372058993
3;6;(0.5, -2.5, 1.5);137;0.00018633528849728247
3;6;(0.5, 4.5, 1.5);86;0.0003305328262068012
3;6;(2.5, -1.5, 1.5);127;-0.00024006770213046665
3;6;(2.5, 3.5, 1.5);94;-0.00029520616419442087
3;6;(3.5, 0.5, 1.5);113;0.00018751088496447258
3;6;(3.5, 1.5, 1.5);106;0.00034326165261154356
3;6;(-3.5, 0.5, 0.5);233;-3.9275023635966854e-05
3;6;(-3.5, 1.5, 0.5);219;-3.487325030581092e-05
3;6;(-2.5, -1.5, 0.5);264;-0.00047130489161203336
3;6;(-2.5, 3.5, 0.5);195;-0.0001135340196401066
3;6;(-0.5, -2.5, 0.5);279;-9.126124621507024e-05
3;6;(-0.5, 4.5, 0.5);183;-1.9598172225178493e-05
3;6;(0.5, -2.5, 0.5);280;-0.00010093780667168615
3;6;(0.5, 4.5, 0.5);181;-1.799240061806602e-05
3;6;(2.5, -1.5, 0.5);262;-0.0003419998331871427
3;6;(2.5, 3.5, 0.5);196;-8.658690103158368e-05
3;6;(3.5, 0.5, 0.5);232;-3.0680467789350913e-05
3;6;(3.5, 1.5, 0.5);217;-2.3594991455155288e-05
3;4;(-2.0, -1.0, -0.5);248;0.00021281916230391572
3;4;(-2.0, -1.0, 1.5);150;4.001813902814349e-05
3;4;(-2.0, 2.0, -0.5);232;0.0002523996130320315
3;4;(-2.0, 2.0, 1.5);137;4.1128289454398686e-05
3;4;(1.0, -1.0, -0.5);281;0.00020573772574983477
3;4;(1.0, -1.0, 1.5);170;5.4099710270833256e-05
3;4;(1.0, 2.0, -0.5);262;0.00023878106923498938
3;4;(1.0, 2.0, 1.5);154;4.1138077584005624e-05
3;5;(-2.5, -1.5, 1.0);214;-0.0003222227971509611
3;5;(-2.5, 2.5, 1.0);195;-0.0001693243800062314
3;5;(-1.5, -2.5, 1.0);211;-0.00017009968167577033
3;5;(-1.5, 3.5, 1.0);186;-0.00011858696707634227
3;5;(2.5, -2.5, 1.0);184;-9.437197805639261e-05
3;5;(2.5, 3.5, 1.0);160;-0.00010018692220176503
3;5;(3.5, -1.5, 1.0);176;-0.0004854873267018901
3;5;(3.5, 2.5, 1.0);158;-0.000329688449563816
3;5;(-2.5, -1.5, 0.0);273;0.0011770494188536927
3;5;(-2.5, 2.5, 0.0);249;0.0007141569291932823
3;5;(-1.5, -2.5, 0.0);268;0.001284528787700626
3;5;(-1.5, 3.5, 0.0);234;0.0006236660179077578
