j-coordinate,Xzz
"(-1.5, -1.5, -4.5)",-1.4984597307693962e-06
"(-1.5, -0.5, -4.5)",-1.4868067848237056e-06
"(-1.5, 1.5, 1.5)",0.00010267823136412791
"(-0.5, -4.5, -1.5)",-1.4868174771827244e-06
"(-0.5, -4.5, -0.5)",-1.483569664132732e-06
"(-0.5, -1.5, -4.5)",-1.4868067848237056e-06
"(-0.5, -0.5, -4.5)",-1.4835528926428754e-06
"(-0.5, 1.5, 1.5)",0.0009814556119278784
"(1.5, -3.5, -1.5)",9.613186020064679e-06
"(1.5, -3.5, -0.5)",-2.527785234892493e-05
"(1.5, -1.5, 1.5)",0.00010267823136412791
"(1.5, -0.5, 1.5)",0.0009814556119278786
"(1.5, 1.5, -1.5)",0.0001026752175593967
"(1.5, 1.5, -0.5)",0.0009814358030129685
"(-3.5, -3.5, -1.5)",9.928501276250605e-06
"(-3.5, -3.5, -0.5)",9.92963279148634e-06
"(-3.5, -1.5, -3.5)",9.928501276250605e-06
"(-3.5, -1.5, 1.5)",9.613268962951989e-06
"(-3.5, -0.5, -3.5)",9.929558437335996e-06
"(-3.5, -0.5, 1.5)",-2.5278003890613984e-05
"(-3.5, 1.5, -1.5)",9.613186020064679e-06
"(-3.5, 1.5, -0.5)",-2.527785234892493e-05
"(-1.5, -3.5, -3.5)",9.928501276250605e-06
"(-1.5, -3.5, 1.5)",9.613268962951989e-06
"(-1.5, -1.5, 2.5)",6.1599753513159276e-06
"(-1.5, -0.5, 2.5)",7.341184393987774e-05
"(-1.5, 1.5, -3.5)",9.613144588332048e-06
"(-1.5, 2.5, -1.5)",6.159880095573022e-06
"(-1.5, 2.5, -0.5)",7.34103655582693e-05
"(-0.5, -3.5, -3.5)",9.929558437335996e-06
"(-0.5, -3.5, 1.5)",-2.527800389061399e-05
"(-0.5, -1.5, 2.5)",7.341184393987774e-05
"(-0.5, -0.5, 2.5)",-0.00014238393179919807
"(-0.5, 1.5, -3.5)",-2.5277549595883356e-05
"(-0.5, 2.5, -1.5)",7.340987334455347e-05
"(-0.5, 2.5, -0.5)",-0.00014237872033852372
"(1.5, -1.5, -3.5)",9.613144588332048e-06
"(1.5, -0.5, -3.5)",-2.5277549595883356e-05
"(2.5, -1.5, -1.5)",6.159880095573022e-06
"(2.5, -1.5, -0.5)",7.34103655582693e-05
"(2.5, -0.5, -1.5)",7.340987334455347e-05
"(2.5, -0.5, -0.5)",-0.00014237872033852372
"(-3.0, -2.0, 0.0)",-7.1177874460672615e-06
"(-3.0, 0.0, -2.0)",-7.1089372223358455e-06
"(-3.0, 0.0, 2.0)",-7.1177874460672615e-06
"(-3.0, 2.0, 0.0)",-7.1089372223358455e-06
"(-2.0, -3.0, 0.0)",-7.117787446067234e-06
"(-2.0, 0.0, -3.0)",-7.09123761842967e-06
"(-2.0, 0.0, 3.0)",-7.1177874460672615e-06
"(-2.0, 3.0, 0.0)",-7.09123761842967e-06
"(0.0, -3.0, -2.0)",-7.1089372223358455e-06
"(0.0, -3.0, 2.0)",-7.1177874460672615e-06
"(0.0, -2.0, -3.0)",-7.09123761842967e-06
"(0.0, -2.0, 3.0)",-7.117787446067248e-06
"(0.0, 2.0, -3.0)",-7.08238823779506e-06
