i   j        dx     dy     dz         Jij            χ⁰↑            χ⁰↓            Xzz
1   1    -4.000  3.000  1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -3.000 -2.000  2.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -3.000 -2.000  3.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -3.000 -1.000  0.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -3.000 -1.000  4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -3.000  0.000 -1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -3.000  0.000  4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -3.000  2.000 -2.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -3.000  2.000  3.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -3.000  3.000 -2.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -3.000  3.000  2.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -3.000  4.000 -1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -3.000  4.000  0.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -2.000 -3.000  2.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -2.000 -3.000  3.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -2.000  2.000 -3.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -2.000  2.000  3.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -2.000  3.000 -3.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -2.000  3.000  2.000    0.000000   4.379810E-05   4.379810E-05   1.767112E-05
1   1    -1.000 -3.000  0.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -1.000 -3.000  4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -1.000  0.000 -3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -1.000  0.000  4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -1.000  4.000 -3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1    -1.000  4.000  0.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000 -4.000  1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000 -4.000  3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000 -3.000 -1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000 -3.000  4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000 -1.000 -3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000 -1.000  4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000  1.000 -4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000  1.000  3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000  3.000 -4.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000  3.000  1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000  4.000 -3.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     0.000  4.000 -1.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
1   1     1.000 -4.000  0.000    0.000000   4.971630E-06   4.971630E-06   2.004195E-06
