i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    1   -3   -3         NaN             NaN    0.102691E-04
1    1    1    4    4         NaN             NaN    0.102691E-04
1    1    2   -3    0         NaN             NaN    0.479664E-06
1    1    2    0   -3         NaN             NaN    0.479664E-06
1    1    2    2    5         NaN             NaN    0.479664E-06
1    1    2    5    2         NaN             NaN    0.479664E-06
1    1    3   -2    0         NaN             NaN    0.479664E-06
1    1    3   -1    3         NaN             NaN    0.102691E-04
1    1    3    0   -2         NaN             NaN    0.479664E-06
1    1    3    0    4         NaN             NaN    0.102691E-04
1    1    3    3    5         NaN             NaN    0.479664E-06
1    1    3    5    3         NaN             NaN    0.479664E-06
1    1    4    0    3         NaN             NaN    0.102691E-04
1    1    4    1    4         NaN             NaN    0.102691E-04
1    1    5    2    2         NaN             NaN    0.479664E-06
1    1    5    3    3         NaN             NaN    0.479664E-06
1    1   -4   -4   -1         NaN             NaN    0.102691E-04
1    1   -4   -3    0         NaN             NaN    0.102691E-04
1    1   -3   -4    0         NaN             NaN    0.102691E-04
1    1   -3   -3    1         NaN             NaN    0.102691E-04
1    1    3    3   -1         NaN             NaN    0.102691E-04
1    1    3    4    0         NaN             NaN    0.102691E-04
1    1    4    3    0         NaN             NaN    0.102691E-04
1    1    4    4    1         NaN             NaN    0.102691E-04
1    1   -5   -3   -2         NaN             NaN    0.414555E-05
1    1   -5   -2   -3         NaN             NaN    0.414555E-05
1    1   -3   -5   -2         NaN             NaN    0.414555E-05
1    1   -3   -2   -5         NaN             NaN    0.414555E-05
1    1   -3   -1    2         NaN             NaN    0.414555E-05
1    1   -3    2   -1         NaN             NaN    0.414555E-05
1    1   -2   -5   -3         NaN             NaN    0.414555E-05
1    1   -2   -3   -5         NaN             NaN    0.414555E-05
1    1   -2    1    3         NaN             NaN    0.414555E-05
1    1   -2    3    1         NaN             NaN    0.414555E-05
1    1   -1   -3    2         NaN             NaN    0.414555E-05
1    1   -1    2   -3         NaN             NaN    0.414555E-05
1    1    1   -2    3         NaN             NaN    0.414555E-05
1    1    1    3   -2         NaN             NaN    0.414555E-05
1    1    2   -3   -1         NaN             NaN    0.414555E-05
1    1    2   -1   -3         NaN             NaN    0.414555E-05
1    1    2    3    5         NaN             NaN    0.414555E-05
1    1    2    5    3         NaN             NaN    0.414555E-05
1    1    3   -2    1         NaN             NaN    0.414555E-05
1    1    3    1   -2         NaN             NaN    0.414555E-05
1    1    3    2    5         NaN             NaN    0.414555E-05
1    1    3    5    2         NaN             NaN    0.414555E-05
1    1    5    2    3         NaN             NaN    0.414555E-05
1    1    5    3    2         NaN             NaN    0.414555E-05
1    1   -5   -4   -3         NaN             NaN    0.551985E-05
1    1   -5   -3   -4         NaN             NaN    0.551985E-05
1    1   -5   -2   -1         NaN             NaN    0.551985E-05
1    1   -5   -1   -2         NaN             NaN    0.551985E-05
1    1   -1   -4    1         NaN             NaN    0.551985E-05
1    1   -1   -2    3         NaN             NaN    0.551985E-05
1    1   -1    1   -4         NaN             NaN    0.551985E-05
1    1   -1    3   -2         NaN             NaN    0.551985E-05
1    1    1   -3    2         NaN             NaN    0.551985E-05
1    1    1   -1    4         NaN             NaN    0.551985E-05
1    1    1    2   -3         NaN             NaN    0.551985E-05
1    1    1    4   -1         NaN             NaN    0.551985E-05
1    1    5    1    2         NaN             NaN    0.551985E-05
1    1    5    2    1         NaN             NaN    0.551985E-05
1    1    5    3    4         NaN             NaN    0.551985E-05
1    1    5    4    3         NaN             NaN    0.551985E-05
1    1   -4   -5   -3         NaN             NaN    0.551985E-05
1    1   -4   -3   -5         NaN             NaN    0.551985E-05
1    1   -4   -1    1         NaN             NaN    0.551985E-05
1    1   -4    1   -1         NaN             NaN    0.551985E-05
1    1   -3   -5   -4         NaN             NaN    0.551985E-05
1    1   -3   -4   -5         NaN             NaN    0.551985E-05
1    1   -3    1    2         NaN             NaN    0.551985E-05
1    1   -3    2    1         NaN             NaN    0.551985E-05
1    1   -2   -5   -1         NaN             NaN    0.551985E-05
1    1   -2   -1   -5         NaN             NaN    0.551985E-05
1    1   -2   -1    3         NaN             NaN    0.551985E-05
1    1   -2    3   -1         NaN             NaN    0.551985E-05
1    1   -1   -5   -2         NaN             NaN    0.551985E-05
1    1   -1   -2   -5         NaN             NaN    0.551985E-05
1    1   -1    1    4         NaN             NaN    0.551985E-05
1    1   -1    4    1         NaN             NaN    0.551985E-05
1    1    1   -4   -1         NaN             NaN    0.551985E-05
1    1    1   -1   -4         NaN             NaN    0.551985E-05
1    1    1    2    5         NaN             NaN    0.551985E-05
1    1    1    5    2         NaN             NaN    0.551985E-05
1    1    2   -3    1         NaN             NaN    0.551985E-05
1    1    2    1   -3         NaN             NaN    0.551985E-05
1    1    2    1    5         NaN             NaN    0.551985E-05
1    1    2    5    1         NaN             NaN    0.551985E-05
1    1    3   -2   -1         NaN             NaN    0.551985E-05
1    1    3   -1   -2         NaN             NaN    0.551985E-05
1    1    3    4    5         NaN             NaN    0.551985E-05
1    1    3    5    4         NaN             NaN    0.551985E-05
1    1    4   -1    1         NaN             NaN    0.551985E-05
1    1    4    1   -1         NaN             NaN    0.551985E-05
1    1    4    3    5         NaN             NaN    0.551985E-05
1    1    4    5    3         NaN             NaN    0.551985E-05
1    1   -5   -4   -4         NaN             NaN   -0.317611E-06
1    1   -5   -2   -4         NaN             NaN    0.318933E-05
1    1   -5   -1   -3         NaN             NaN    0.318933E-05
1    1   -5   -1   -1         NaN             NaN   -0.317611E-06
1    1   -4   -5   -4         NaN             NaN   -0.317611E-06
1    1   -4   -4   -5         NaN             NaN   -0.317611E-06
1    1   -4   -2   -5         NaN             NaN    0.318933E-05
1    1   -4    0    1         NaN             NaN   -0.317611E-06
1    1   -4    1   -2         NaN             NaN    0.318933E-05
1    1   -4    1    0         NaN             NaN   -0.317611E-06
1    1   -3   -1   -5         NaN             NaN    0.318933E-05
1    1   -3    2   -2         NaN             NaN    0.318933E-05
1    1   -2   -5   -4         NaN             NaN    0.318933E-05
1    1   -2   -4   -5         NaN             NaN    0.318933E-05
1    1   -2    1   -4         NaN             NaN    0.318933E-05
1    1   -2    2   -3         NaN             NaN    0.318933E-05
1    1   -2    2    3         NaN             NaN    0.318933E-05
1    1   -2    3    2         NaN             NaN    0.318933E-05
1    1   -1   -5   -3         NaN             NaN    0.318933E-05
1    1   -1   -5   -1         NaN             NaN   -0.317611E-06
1    1   -1   -3   -5         NaN             NaN    0.318933E-05
1    1   -1   -1   -5         NaN             NaN   -0.317611E-06
1    1   -1    0    4         NaN             NaN   -0.317611E-06
1    1   -1    2    4         NaN             NaN    0.318933E-05
1    1   -1    4    0         NaN             NaN   -0.317611E-06
1    1   -1    4    2         NaN             NaN    0.318933E-05
