i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    0    0   -3    0.109641   -0.344025E-02    0.261743E-03
1    1    0    0    3    0.109641   -0.344025E-02    0.261743E-03
1    1    0    3    0    0.109641   -0.344025E-02    0.261743E-03
1    1    0    3    2    0.023675   -0.768065E-03    0.399026E-03
1    1    1   -2   -2    0.023675   -0.768065E-03    0.399026E-03
1    1    2   -1    2    0.023675   -0.768065E-03    0.399026E-03
1    1    3    0    0    0.109641   -0.344025E-02    0.261743E-03
1    1    3    0    2    0.023675   -0.768065E-03    0.399026E-03
1    1    3    1    3    0.023675   -0.768065E-03    0.399026E-03
1    1    3    2    0    0.023675   -0.768065E-03    0.399026E-03
1    1    3    3    3    0.109641   -0.344025E-02    0.261743E-03
1    1   -2   -3    0    0.023675   -0.768065E-03    0.399026E-03
1    1   -2   -2    1    0.023675   -0.768065E-03    0.399026E-03
1    1   -2    0   -3    0.023675   -0.768065E-03    0.399026E-03
1    1   -1   -3   -3    0.023675   -0.768065E-03    0.399026E-03
1    1    0   -2   -3    0.023675   -0.768065E-03    0.399026E-03
1    1    0    2    3    0.023675   -0.768065E-03    0.399026E-03
1    1    1    3    3    0.023675   -0.768065E-03    0.399026E-03
1    1    2    0    3    0.023675   -0.768065E-03    0.399026E-03
1    1    2    2   -1    0.023675   -0.768065E-03    0.399026E-03
1    1    2    3    0    0.023675   -0.768065E-03    0.399026E-03
1    1   -4   -2   -2   -0.006120   -0.213863E-02    0.240701E-03
1    1   -2   -4   -2   -0.006120   -0.213863E-02    0.240701E-03
1    1    2    4    2   -0.006120   -0.213863E-02    0.240701E-03
1    1    4    2    2   -0.006120   -0.213863E-02    0.240701E-03
1    1   -2   -2   -4   -0.006120   -0.213863E-02    0.240701E-03
1    1   -2    0    2   -0.006120   -0.213863E-02    0.240701E-03
1    1   -2    2    0   -0.006120   -0.213863E-02    0.240701E-03
1    1    0   -2    2   -0.006120   -0.213863E-02    0.240701E-03
1    1    0    2   -2   -0.006120   -0.213863E-02    0.240701E-03
1    1    2   -2    0   -0.006120   -0.213863E-02    0.240701E-03
1    1    2    0   -2   -0.006120   -0.213863E-02    0.240701E-03
1    1    2    2    4   -0.006120   -0.213863E-02    0.240701E-03
1    1   -4   -3   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -4   -2   -1   -0.000773   -0.620665E-03    0.469393E-03
1    1   -3   -2   -4   -0.000773   -0.620665E-03    0.469393E-03
1    1   -2   -4   -1   -0.000773   -0.620665E-03    0.469393E-03
1    1   -2   -1    2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -2    1    2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1   -2    2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1    2   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1    1   -2    2   -0.000773   -0.620665E-03    0.469393E-03
1    1    1    2   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1    2   -1   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1    2    1   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1    2    4    1   -0.000773   -0.620665E-03    0.469393E-03
1    1    3    2    4   -0.000773   -0.620665E-03    0.469393E-03
1    1    4    2    1   -0.000773   -0.620665E-03    0.469393E-03
1    1    4    3    2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -4   -2   -3   -0.000773   -0.620665E-03    0.469393E-03
1    1   -4   -1   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -3   -4   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -3   -1    1   -0.000773   -0.620665E-03    0.469393E-03
1    1   -3    1   -1   -0.000773   -0.620665E-03    0.469393E-03
