i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    3    0   -3         NaN             NaN   -0.146320E-04
1    1    3    0    0         NaN             NaN   -0.146320E-04
1    1    3    1   -2         NaN             NaN   -0.982539E-05
1    1   -3   -1    1         NaN             NaN   -0.701202E-05
1    1   -3    1    3         NaN             NaN   -0.701202E-05
1    1   -3    3    1         NaN             NaN   -0.701202E-05
1    1   -1   -3    3         NaN             NaN   -0.701202E-05
1    1   -1    1    3         NaN             NaN   -0.701202E-05
1    1   -1    3    1         NaN             NaN   -0.701202E-05
1    1    1   -3   -1         NaN             NaN   -0.701202E-05
1    1    1   -1   -3         NaN             NaN   -0.701202E-05
1    1    1    3   -3         NaN             NaN   -0.701202E-05
1    1    3   -3   -1         NaN             NaN   -0.701202E-05
1    1    3   -1   -3         NaN             NaN   -0.701202E-05
1    1    3    1   -1         NaN             NaN   -0.701202E-05
1    1   -3   -1    3         NaN             NaN   -0.701202E-05
1    1   -3    1   -1         NaN             NaN   -0.701202E-05
1    1   -3    3   -1         NaN             NaN   -0.701202E-05
1    1   -1   -3    1         NaN             NaN   -0.701202E-05
1    1   -1    1   -3         NaN             NaN   -0.701202E-05
1    1   -1    3   -3         NaN             NaN   -0.701202E-05
1    1    1   -3    3         NaN             NaN   -0.701202E-05
1    1    1   -1    3         NaN             NaN   -0.701202E-05
1    1    1    3   -1         NaN             NaN   -0.701202E-05
1    1    3   -3    1         NaN             NaN   -0.701202E-05
1    1    3   -1    1         NaN             NaN   -0.701202E-05
1    1    3    1   -3         NaN             NaN   -0.701202E-05
1    1   -4    1    1         NaN             NaN   -0.348755E-04
1    1   -4    1    2         NaN             NaN   -0.348755E-04
1    1   -4    2    1         NaN             NaN   -0.348755E-04
1    1   -2   -1   -1         NaN             NaN   -0.348755E-04
1    1   -2   -1    4         NaN             NaN   -0.348755E-04
1    1   -2    4   -1         NaN             NaN   -0.348755E-04
1    1   -1   -2   -1         NaN             NaN   -0.348755E-04
1    1   -1   -2    4         NaN             NaN   -0.348755E-04
1    1   -1   -1   -2         NaN             NaN   -0.348755E-04
1    1   -1   -1    4         NaN             NaN   -0.348755E-04
1    1   -1    4   -2         NaN             NaN   -0.348755E-04
1    1   -1    4   -1         NaN             NaN   -0.348755E-04
1    1    1   -4    1         NaN             NaN   -0.348755E-04
1    1    1   -4    2         NaN             NaN   -0.348755E-04
1    1    1    1   -4         NaN             NaN   -0.348755E-04
1    1    1    1    2         NaN             NaN   -0.348755E-04
1    1    1    2   -4         NaN             NaN   -0.348755E-04
1    1    1    2    1         NaN             NaN   -0.348755E-04
1    1    2   -4    1         NaN             NaN   -0.348755E-04
1    1    2    1   -4         NaN             NaN   -0.348755E-04
1    1    2    1    1         NaN             NaN   -0.348755E-04
1    1    4   -2   -1         NaN             NaN   -0.348755E-04
1    1    4   -1   -2         NaN             NaN   -0.348755E-04
1    1    4   -1   -1         NaN             NaN   -0.348755E-04
1    1   -4    0    2         NaN             NaN    0.972983E-04
