j-coordinate,Xzz
"(-4.0, -1.0, -4.0)",0.00553905539756233
"(-4.0, -1.0, -3.0)",0.006322525542831454
"(-4.0, -1.0, -2.0)",0.006475386434062558
"(-4.0, -1.0, -1.0)",0.008632921955225527
"(-4.0, -1.0, 0.0)",0.008184894655602386
"(-4.0, -1.0, 1.0)",0.008344021402707963
"(-4.0, -1.0, 2.0)",0.008109528421811087
"(-4.0, -1.0, 3.0)",0.0039582658411311525
"(-4.0, 0.0, -5.0)",0.001980545062361086
"(-4.0, 0.0, -4.0)",0.001740449197063953
"(-4.0, 0.0, -3.0)",0.005924936515436553
"(-4.0, 0.0, -2.0)",0.0066181611707698765
"(-4.0, 0.0, -1.0)",0.008184894655602385
"(-4.0, 0.0, 0.0)",0.00912578703998063
"(-4.0, 0.0, 1.0)",0.010411748594858182
"(-4.0, 0.0, 2.0)",0.006612756610814368
"(-4.0, 0.0, 3.0)",0.005638237248483521
"(-4.0, 1.0, -4.0)",0.0021613185726821996
"(-4.0, 1.0, -3.0)",0.005972636975445167
"(-4.0, 1.0, -2.0)",0.008233437904371338
"(-4.0, 1.0, -1.0)",0.008344021402707964
"(-4.0, 1.0, 0.0)",0.010411748594858184
"(-4.0, 1.0, 1.0)",0.00837460259432603
"(-4.0, 1.0, 2.0)",0.0063621388957402734
"(-4.0, 2.0, -3.0)",0.0022277148931940383
"(-4.0, 2.0, -2.0)",0.004414138938318204
"(-4.0, 2.0, -1.0)",0.00810952842181109
"(-4.0, 2.0, 0.0)",0.006612756610814367
"(-4.0, 2.0, 1.0)",0.006362138895740274
"(-4.0, 2.0, 2.0)",0.006084678508745368
"(-4.0, 3.0, -1.0)",0.003958265841131152
"(-4.0, 3.0, 0.0)",0.005638237248483518
"(-3.0, -7.0, -4.0)",-2.5501578545537956e-05
"(-3.0, -7.0, -3.0)",-1.122330311808735e-05
"(-3.0, -6.0, -6.0)",0.0001281953412519312
"(-3.0, -6.0, -5.0)",2.4312185727287208e-05
"(-3.0, -6.0, -4.0)",3.882741376840572e-05
"(-3.0, -6.0, -3.0)",0.00011606445580598413
"(-3.0, -6.0, -2.0)",0.0002523418313552017
"(-3.0, -6.0, -1.0)",0.00019525960758435908
"(-3.0, -6.0, 0.0)",0.00029530375874071334
"(-3.0, -5.0, -6.0)",2.4312185727287215e-05
"(-3.0, -5.0, -5.0)",4.8747673594102364e-05
"(-3.0, -5.0, -4.0)",0.00012524544884637477
"(-3.0, -5.0, -3.0)",0.00012458917582839135
"(-3.0, -5.0, -2.0)",0.002039760070087518
"(-3.0, -5.0, -1.0)",0.0038457663902821022
"(-3.0, -5.0, 0.0)",0.002160227983774411
"(-3.0, -5.0, 1.0)",0.0020318740238474027
"(-3.0, -4.0, -7.0)",-2.5501578545537956e-05
"(-3.0, -4.0, -6.0)",3.8827413768405714e-05
"(-3.0, -4.0, -5.0)",0.0001252454488463747
"(-3.0, -4.0, -4.0)",9.611413472707114e-05
"(-3.0, -4.0, -3.0)",0.0058749270682605615
"(-3.0, -4.0, -2.0)",0.006059097296309309
"(-3.0, -4.0, -1.0)",0.006322525542831453
"(-3.0, -4.0, 0.0)",0.005924936515436553
"(-3.0, -4.0, 1.0)",0.005972636975445169
"(-3.0, -4.0, 2.0)",0.002227714893194039
"(-3.0, -3.0, -7.0)",-1.122330311808735e-05
"(-3.0, -3.0, -6.0)",0.00011606445580598412
"(-3.0, -3.0, -5.0)",0.00012458917582839135
"(-3.0, -3.0, -4.0)",0.00587492706826056
"(-3.0, -3.0, -3.0)",0.005530310695385788
"(-3.0, -3.0, -2.0)",0.006608932048826008
"(-3.0, -3.0, -1.0)",0.006522340275183364
"(-3.0, -3.0, 0.0)",0.006388110176960179
"(-3.0, -3.0, 1.0)",0.009964164245852405
"(-3.0, -3.0, 2.0)",0.005848293135691017
"(-3.0, -3.0, 3.0)",0.0024280714502504398
"(-3.0, -2.0, -6.0)",0.0002523418313552017
"(-3.0, -2.0, -5.0)",0.002039760070087518
"(-3.0, -2.0, -4.0)",0.006059097296309307
"(-3.0, -2.0, -3.0)",0.006608932048826008
"(-3.0, -2.0, -2.0)",0.006473539718621513
"(-3.0, -2.0, -1.0)",0.01081400600863506
"(-3.0, -2.0, 0.0)",0.012439237749974505
"(-3.0, -2.0, 1.0)",0.011023036454786058
"(-3.0, -2.0, 2.0)",0.010760963160223342
"(-3.0, -2.0, 3.0)",0.007550759143965181
"(-3.0, -1.0, -6.0)",0.00019525960758435903
"(-3.0, -1.0, -5.0)",0.003845766390282102
"(-3.0, -1.0, -4.0)",0.006322525542831455
"(-3.0, -1.0, -3.0)",0.006522340275183364
"(-3.0, -1.0, -2.0)",0.010814006008635062
"(-3.0, -1.0, -1.0)",0.012442038800797667
"(-3.0, -1.0, 0.0)",0.013516329497673533
"(-3.0, -1.0, 1.0)",0.013247530280104346
"(-3.0, -1.0, 2.0)",0.012722298595568376
"(-3.0, -1.0, 3.0)",0.009913341378241031
"(-3.0, 0.0, -6.0)",0.0002953037587407133
"(-3.0, 0.0, -5.0)",0.0021602279837744107
"(-3.0, 0.0, -4.0)",0.005924936515436551
"(-3.0, 0.0, -3.0)",0.006388110176960178
"(-3.0, 0.0, -2.0)",0.012439237749974503
"(-3.0, 0.0, -1.0)",0.013516329497673538
"(-3.0, 0.0, 0.0)",0.012672930442629146
"(-3.0, 0.0, 1.0)",0.01359801232433633
"(-3.0, 0.0, 2.0)",0.012871543040087217
"(-3.0, 0.0, 3.0)",0.008557200332743372
"(-3.0, 0.0, 4.0)",0.005638237248483522
"(-3.0, 1.0, -5.0)",0.0020318740238474036
"(-3.0, 1.0, -4.0)",0.005972636975445166
"(-3.0, 1.0, -3.0)",0.009964164245852407
"(-3.0, 1.0, -2.0)",0.011023036454786058
"(-3.0, 1.0, -1.0)",0.013247530280104346
"(-3.0, 1.0, 0.0)",0.013598012324336332
"(-3.0, 1.0, 1.0)",0.012843935860784158
"(-3.0, 1.0, 2.0)",0.012726092563858479
"(-3.0, 1.0, 3.0)",0.009913341378241033
"(-3.0, 1.0, 4.0)",0.003958265841131152
"(-3.0, 2.0, -4.0)",0.002227714893194039
"(-3.0, 2.0, -3.0)",0.005848293135691017
"(-3.0, 2.0, -2.0)",0.010760963160223345
"(-3.0, 2.0, -1.0)",0.012722298595568372
"(-3.0, 2.0, 0.0)",0.01287154304008722
"(-3.0, 2.0, 1.0)",0.012726092563858477
"(-3.0, 2.0, 2.0)",0.010577895222246243
"(-3.0, 2.0, 3.0)",0.007550759143965181
"(-3.0, 3.0, -3.0)",0.00242807145025044
"(-3.0, 3.0, -2.0)",0.00755075914396518
"(-3.0, 3.0, -1.0)",0.00991334137824103
"(-3.0, 3.0, 0.0)",0.008557200332743372
"(-3.0, 3.0, 1.0)",0.009913341378241031
"(-3.0, 3.0, 2.0)",0.0075507591439651816
"(-3.0, 3.0, 3.0)",0.002428071450250439
"(-3.0, 4.0, 0.0)",0.005638237248483522
"(-3.0, 4.0, 1.0)",0.003958265841131151
"(-2.0, -6.0, -5.0)",4.2359966046626956e-05
"(-2.0, -6.0, -4.0)",0.00023151826820839308
"(-2.0, -6.0, -3.0)",0.00025234183135520164
"(-2.0, -6.0, -2.0)",0.0003122017263434573
"(-2.0, -6.0, -1.0)",0.000272649822623111
"(-2.0, -6.0, 0.0)",0.00039645794156215427
"(-2.0, -5.0, -6.0)",4.2359966046626956e-05
"(-2.0, -5.0, -5.0)",8.256913478943821e-05
"(-2.0, -5.0, -4.0)",0.00028771791701533703
"(-2.0, -5.0, -3.0)",0.002039760070087518
"(-2.0, -5.0, -2.0)",0.003834830747294895
"(-2.0, -5.0, -1.0)",0.004015279691158631
"(-2.0, -5.0, 0.0)",0.004036212560598915
"(-2.0, -5.0, 1.0)",0.0040065380381244155
"(-2.0, -4.0, -6.0)",0.00023151826820839308
"(-2.0, -4.0, -5.0)",0.000287717917015337
"(-2.0, -4.0, -4.0)",0.0022253829360922373
"(-2.0, -4.0, -3.0)",0.0060590972963093055
"(-2.0, -4.0, -2.0)",0.005837014280616778
"(-2.0, -4.0, -1.0)",0.006475386434062559
"(-2.0, -4.0, 0.0)",0.006618161170769873
"(-2.0, -4.0, 1.0)",0.008233437904371338
"(-2.0, -4.0, 2.0)",0.004414138938318205
"(-2.0, -3.0, -6.0)",0.00025234183135520164
"(-2.0, -3.0, -5.0)",0.0020397600700875185
"(-2.0, -3.0, -4.0)",0.006059097296309306
"(-2.0, -3.0, -3.0)",0.00660893204882601
"(-2.0, -3.0, -2.0)",0.006473539718621513
"(-2.0, -3.0, -1.0)",0.010814006008635057
"(-2.0, -3.0, 0.0)",0.012439237749974512
"(-2.0, -3.0, 1.0)",0.011023036454786063
"(-2.0, -3.0, 2.0)",0.010760963160223331
"(-2.0, -3.0, 3.0)",0.007550759143965181
"(-2.0, -2.0, -6.0)",0.0003122017263434573
"(-2.0, -2.0, -5.0)",0.003834830747294896
"(-2.0, -2.0, -4.0)",0.005837014280616778
"(-2.0, -2.0, -3.0)",0.006473539718621515
"(-2.0, -2.0, -2.0)",0.013073051582837239
"(-2.0, -2.0, -1.0)",0.01428852761179454
"(-2.0, -2.0, 0.0)",0.017674962685108483
"(-2.0, -2.0, 1.0)",0.013595787766051642
"(-2.0, -2.0, 2.0)",0.013457598384522085
"(-2.0, -2.0, 3.0)",0.010577895222246246
"(-2.0, -2.0, 4.0)",0.006084678508745365
"(-2.0, -1.0, -6.0)",0.000272649822623111
