i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    3    2    5         NaN             NaN   -0.375303E-03
1    1    3    5    2         NaN             NaN   -0.375303E-03
1    1    5    3    2         NaN             NaN   -0.375303E-03
1    1   -5   -4   -3         NaN             NaN   -0.116574E-03
1    1   -5   -3   -4         NaN             NaN   -0.116574E-03
1    1   -5   -2   -1         NaN             NaN   -0.116574E-03
1    1   -4   -5   -3         NaN             NaN   -0.116574E-03
1    1   -4   -1    1         NaN             NaN   -0.116574E-03
1    1   -4    1   -1         NaN             NaN   -0.116574E-03
1    1   -3   -5   -4         NaN             NaN   -0.116574E-03
1    1   -3   -4   -5         NaN             NaN   -0.116574E-03
1    1   -2    3   -1         NaN             NaN   -0.116574E-03
1    1   -1   -4    1         NaN             NaN   -0.116574E-03
1    1   -1    4    1         NaN             NaN   -0.116574E-03
1    1    1   -4   -1         NaN             NaN   -0.116574E-03
1    1    1    4   -1         NaN             NaN   -0.116574E-03
1    1    2   -3    1         NaN             NaN   -0.116574E-03
1    1    3    4    5         NaN             NaN   -0.116574E-03
1    1    3    5    4         NaN             NaN   -0.116574E-03
1    1    4   -1    1         NaN             NaN   -0.116574E-03
1    1    4    1   -1         NaN             NaN   -0.116574E-03
1    1    4    5    3         NaN             NaN   -0.116574E-03
1    1    5    2    1         NaN             NaN   -0.116574E-03
1    1    5    3    4         NaN             NaN   -0.116574E-03
1    1    5    4    3         NaN             NaN   -0.116574E-03
1    1   -5   -1   -2         NaN             NaN   -0.116574E-03
1    1   -4   -3   -5         NaN             NaN   -0.116574E-03
1    1   -3    1    2         NaN             NaN   -0.116574E-03
1    1   -3    2    1         NaN             NaN   -0.116574E-03
1    1   -2   -5   -1         NaN             NaN   -0.116574E-03
1    1   -2   -1   -5         NaN             NaN   -0.116574E-03
1    1   -2   -1    3         NaN             NaN   -0.116574E-03
1    1   -1   -5   -2         NaN             NaN   -0.116574E-03
1    1   -1   -2   -5         NaN             NaN   -0.116574E-03
1    1   -1   -2    3         NaN             NaN   -0.116574E-03
1    1   -1    1   -4         NaN             NaN   -0.116574E-03
1    1   -1    1    4         NaN             NaN   -0.116574E-03
1    1   -1    3   -2         NaN             NaN   -0.116574E-03
1    1    1   -3    2         NaN             NaN   -0.116574E-03
1    1    1   -1   -4         NaN             NaN   -0.116574E-03
1    1    1   -1    4         NaN             NaN   -0.116574E-03
1    1    1    2   -3         NaN             NaN   -0.116574E-03
1    1    1    2    5         NaN             NaN   -0.116574E-03
1    1    1    5    2         NaN             NaN   -0.116574E-03
1    1    2    1   -3         NaN             NaN   -0.116574E-03
1    1    2    1    5         NaN             NaN   -0.116574E-03
1    1    2    5    1         NaN             NaN   -0.116574E-03
1    1    3   -2   -1         NaN             NaN   -0.116574E-03
1    1    3   -1   -2         NaN             NaN   -0.116574E-03
1    1    4    3    5         NaN             NaN   -0.116574E-03
1    1    5    1    2         NaN             NaN   -0.116574E-03
1    1   -5   -4   -2         NaN             NaN    0.441224E-04
1    1   -5   -2   -4         NaN             NaN    0.441224E-04
1    1   -4   -5   -2         NaN             NaN    0.441224E-04
1    1   -4    1   -2         NaN             NaN    0.441224E-04
1    1   -2   -3    2         NaN             NaN    0.441224E-04
1    1   -2    3    2         NaN             NaN    0.441224E-04
1    1   -1    4    2         NaN             NaN    0.441224E-04
1    1    1   -4   -2         NaN             NaN    0.441224E-04
1    1    2   -3   -2         NaN             NaN    0.441224E-04
1    1    2    3   -2         NaN             NaN    0.441224E-04
1    1    4   -1    2         NaN             NaN    0.441224E-04
1    1    4    5    2         NaN             NaN    0.441224E-04
1    1    5    2    4         NaN             NaN    0.441224E-04
1    1    5    4    2         NaN             NaN    0.441224E-04
1    1   -5   -4   -4         NaN             NaN    0.157217E-03
1    1   -5   -3   -1         NaN             NaN    0.441224E-04
1    1   -5   -1   -3         NaN             NaN    0.441224E-04
1    1   -5   -1   -1         NaN             NaN    0.157217E-03
1    1   -4   -5   -4         NaN             NaN    0.157217E-03
1    1   -4   -4   -5         NaN             NaN    0.157217E-03
1    1   -4   -2   -5         NaN             NaN    0.441224E-04
1    1   -4   -2    1         NaN             NaN    0.441224E-04
1    1   -4    0    1         NaN             NaN    0.157217E-03
1    1   -4    1    0         NaN             NaN    0.157217E-03
1    1   -3   -5   -1         NaN             NaN    0.441224E-04
1    1   -3   -2    2         NaN             NaN    0.441224E-04
1    1   -3   -1   -5         NaN             NaN    0.441224E-04
1    1   -3    2   -2         NaN             NaN    0.441224E-04
1    1   -2   -5   -4         NaN             NaN    0.441224E-04
1    1   -2   -4   -5         NaN             NaN    0.441224E-04
1    1   -2   -4    1         NaN             NaN    0.441224E-04
1    1   -2    1   -4         NaN             NaN    0.441224E-04
1    1   -2    2   -3         NaN             NaN    0.441224E-04
1    1   -2    2    3         NaN             NaN    0.441224E-04
1    1   -1   -5   -3         NaN             NaN    0.441224E-04
1    1   -1   -5   -1         NaN             NaN    0.157217E-03
1    1   -1   -3   -5         NaN             NaN    0.441224E-04
1    1   -1   -1   -5         NaN             NaN    0.157217E-03
1    1   -1    0    4         NaN             NaN    0.157217E-03
