j-coordinate,Xzz
"(4.0, 4.0, 2.0)",1.6348190032904353e-05
"(-4.0, -4.0, -4.0)",-2.340182194432089e-06
"(-4.0, 0.0, 0.0)",-2.3397437205678805e-06
"(0.0, -4.0, 0.0)",-2.3397437205678805e-06
"(0.0, 0.0, -4.0)",-2.3397437205678805e-06
"(0.0, 0.0, 4.0)",-2.3397437205678805e-06
"(0.0, 4.0, 0.0)",-2.3397437205678805e-06
"(4.0, 0.0, 0.0)",-2.3397437205678805e-06
"(4.0, 4.0, 4.0)",-2.3401821944320893e-06
"(-4.0, -4.0, -1.0)",-1.3011586446931567e-05
"(-4.0, -3.0, 0.0)",-1.3010978269117881e-05
"(-4.0, -1.0, -4.0)",-1.3011586446931567e-05
"(-4.0, 0.0, -3.0)",-1.3010978269117881e-05
"(-3.0, -4.0, 0.0)",-1.3010978269117881e-05
"(-3.0, -3.0, 1.0)",-1.3014206498242043e-05
"(-3.0, 0.0, -4.0)",-1.3010978269117881e-05
"(-3.0, 1.0, -3.0)",-1.3014206498242043e-05
"(-2.0, -5.0, -2.0)",-1.1624619313516524e-05
"(-1.0, -4.0, -4.0)",-1.3011586446931567e-05
"(-1.0, 3.0, 3.0)",-1.3014206498242043e-05
"(0.0, -4.0, -3.0)",-1.3010978269117881e-05
"(0.0, -3.0, -4.0)",-1.3010978269117881e-05
"(0.0, 3.0, 4.0)",-1.3010978269117881e-05
"(0.0, 4.0, 3.0)",-1.3010978269117881e-05
"(1.0, -3.0, -3.0)",-1.3014206498242043e-05
"(1.0, 4.0, 4.0)",-1.3011586446931567e-05
"(2.0, 5.0, 2.0)",-1.1624619313516524e-05
"(3.0, -1.0, 3.0)",-1.3014206498242043e-05
"(3.0, 0.0, 4.0)",-1.3010978269117881e-05
"(3.0, 3.0, -1.0)",-1.3014206498242043e-05
"(3.0, 4.0, 0.0)",-1.3010978269117881e-05
"(4.0, 0.0, 3.0)",-1.3010978269117881e-05
"(4.0, 1.0, 4.0)",-1.3011586446931567e-05
"(4.0, 3.0, 0.0)",-1.3010978269117881e-05
"(4.0, 4.0, 1.0)",-1.3011586446931567e-05
"(-5.0, -3.0, -3.0)",-1.1626018117142196e-05
"(-5.0, -2.0, -2.0)",-1.1624619313516524e-05
"(-3.0, -5.0, -3.0)",-1.1626018117142196e-05
"(-3.0, -3.0, -5.0)",-1.1626018117142196e-05
"(-3.0, 0.0, 2.0)",-1.1624814131893609e-05
"(-3.0, 2.0, 0.0)",-1.1624814131893609e-05
"(-2.0, -2.0, -5.0)",-1.1624619313516524e-05
"(-2.0, 0.0, 3.0)",-1.1624814131893609e-05
"(-2.0, 3.0, 0.0)",-1.1624814131893609e-05
"(0.0, -3.0, 2.0)",-1.1624814131893609e-05
"(0.0, -2.0, 3.0)",-1.1624814131893609e-05
"(0.0, 2.0, -3.0)",-1.1624814131893609e-05
"(0.0, 3.0, -2.0)",-1.1624814131893609e-05
"(2.0, -3.0, 0.0)",-1.1624814131893609e-05
"(2.0, 0.0, -3.0)",-1.1624814131893609e-05
"(2.0, 2.0, 5.0)",-1.1624619313516524e-05
"(3.0, -2.0, 0.0)",-1.1624814131893609e-05
"(3.0, 0.0, -2.0)",-1.1624814131893609e-05
"(3.0, 3.0, 5.0)",-1.1626018117142196e-05
